419.071,419.155,0.0843597,36,36,103.301,103.241,31.058,21.525,17.4629,40.925,19.215,33.805,
387.018,387.049,0.0308403,20,20,52.8628,52.8404,27.4265,13.9395,28.0536,13.3379,20.1844,12.125,
416.733,416.83,0.0972076,23,23,44.6801,44.6555,45.111,26.45,49.105,28.3771,47.325,23.705,
373.276,373.325,0.0494044,41,41,274.656,274.575,33.005,26.56,46.6375,7.98536,56.9286,4.68528,
388.555,388.555,0,27,27,60.0399,60.0111,20.3135,30.9395,15.175,21.925,11.705,21.7683,
382.596,382.62,0.0235306,27,27,128.917,128.871,38.967,20.525,49.105,39.77,42.7239,40.6006,
370.569,370.627,0.0584796,55,55,1527.12,1526.91,38.1825,10.9115,15.54,31.6521,48.5317,11.6644,
379.274,379.301,0.0272235,44,44,820.716,820.577,24.496,19.925,37.1125,36.0304,50.6575,13.5236,
386.563,386.631,0.0683043,47,47,2062.47,2062.22,29.995,35.081,29.645,22.4064,26.2478,38.6939,
386.838,386.86,0.0229251,34,34,205.786,205.718,34.65,25.517,25.0157,35.8,27.8125,42.3025,
372.489,374.771,2.2824,31,31,4048.92,4048.7,40.8845,23.5125,32.585,31.68,12.1225,42.5225,
369.953,371.932,1.97907,35,35,3612.1,3611.7,38.154,35.85,47.1993,39.575,42.5,6.955,
377.437,377.509,0.072499,38,38,508.167,508.034,41.58,35.95,54.11,19.4529,43.3078,40.61,
376.631,377.202,0.571098,51,51,3690.62,3690.22,46.4695,40.4715,45.4875,30.7775,48.4083,41.05,
376.167,378.555,2.38881,23,23,3677.64,3677.32,36.847,19.381,33.6743,36.6979,46.1544,40.6311,
375.821,377.349,1.52817,34,34,3679.4,3679.07,26.758,20.154,31.36,21.9,36.4439,13.5744,
375.645,377.223,1.57765,30,30,3998.75,3998.53,21.7545,22.1535,32.1343,5.64214,30.625,41.8589,
368.098,369.372,1.27352,27,27,3965.12,3964.65,51.2715,22.0375,27.165,41.025,29.2525,43.2508,
362.433,366.558,4.12472,26,26,3940.01,3939.38,34.401,35.498,29.9193,40.9,28.9767,42.93,
368.213,369.217,1.00409,29,29,3617.13,3616.88,25.2265,20.3605,29.33,16.915,14.7692,39.7964,
674.138,674.138,2.27374e-13,40,40,1473.9,1473.71,29.391,27.9,30.2121,32.8457,47.1522,10.6,
684.708,684.804,0.0956056,44,44,1281.26,1281.07,32.48,27.513,28.725,24.57,31.8228,33.5817,
716.355,716.413,0.0580512,37,37,817.727,817.554,31.881,26.125,37.9736,28.4421,31.8419,33.0986,
698.365,698.433,0.0682525,27,27,286.359,286.276,34.463,25.524,42.3293,20.3586,37.7189,11.925,
701.745,701.828,0.0823619,56,56,1495.28,1495.02,35.35,21.878,31.0711,25.7646,46.4356,11.5,
615.305,618.733,3.4282,26,26,3607.57,3607.18,40.562,35.26,30.1271,39.475,28.685,5.97333,
609.172,616.895,7.72325,16,16,3871.36,3871.19,26.842,23.92,36.3879,12.5986,22.9494,38.3072,
600.702,614.855,14.1524,19,19,4078.19,4077.73,40.723,36.1,44.835,12.975,56.8828,5.925,
628.795,630.191,1.39606,23,23,3685.25,3684.92,30.319,31.608,25.57,35.975,49.11,7.225,
615.067,618.102,3.0346,18,18,3798.79,3798.4,28.84,34.5,17.1925,13.0868,28.3225,8.6775,
620.427,624.606,4.17938,21,21,3768.19,3767.87,29.89,27.725,40.9025,9.92393,39.65,9.975,
599.648,607.449,7.80057,17,17,3933.69,3932.97,33.7465,19.8955,27.4421,40.7586,25.0706,10.9978,
609.168,616.466,7.2984,18,18,3731.25,3730.82,35.033,24.81,36.9714,33.4257,36.295,3.945,
597.498,603.146,5.64864,16,16,3780.53,3780.24,23.486,20.92,25.3021,32.7164,32.1181,7.43861,
609.994,614.308,4.31343,18,18,3885.48,3885.32,34.531,18.375,33.825,43.7157,33.7519,45.0342,
609.606,622.627,13.021,15,15,3840.77,3840.01,31.135,38.059,28.8,26.5,31.6556,3.1,
592.64,603.365,10.7249,16,16,3957.32,3956.61,27.09,12.543,42.88,13.865,42.7,4.75,
601.654,607.857,6.20266,15,15,3826.38,3825.52,31.937,29.6,32.375,43.3836,34.9442,44.3475,
608.758,614.329,5.57103,17,17,3842.76,3842.33,32.722,26.025,35.3939,7.20821,31.5767,10.325,
601.968,610.255,8.28726,16,16,4059.46,4058.45,32.415,29.754,35.2836,41.775,40.8556,41.9133,
979.82,979.82,3.41061e-13,32,32,3175.7,3175.5,29.505,16.524,41.5064,16.6721,35.1564,18.2131,
920.245,922.464,2.2193,26,26,3614.44,3614.23,33.715,27.25,38.1729,29.2743,19.2217,38.55,
929.223,940.165,10.9418,19,19,3963.14,3962.88,32.415,19.785,34.7025,14.8375,38.9733,12.85,
946.059,948.147,2.08725,23,23,3836.05,3835.65,26.53,18.705,12.4618,34.6454,30.8183,13.275,
890.701,900.368,9.66738,15,15,4127.78,4127.39,23.0355,19.0865,21.14,29.5557,38.22,6.79,
865.119,877.994,12.8749,13,13,3602.12,3601.34,30.679,33.625,32.1571,11.68,34.5136,36.8469,
847.603,868.959,21.3561,11,11,3685.2,3684.94,34.335,21.919,33.5618,40.5304,39.9322,38.6289,
844.766,859.876,15.11,11,11,3766.58,3765.71,30.109,35.225,35.455,35.3736,33.1158,40.8592,
844.752,850.695,5.94316,14,14,3936.42,3935.61,35.27,19.33,38.17,9.175,48.8875,40.7119,
858.712,870.194,11.482,14,14,4108.89,4108.14,41.134,36.575,31.605,34.9557,28.0214,41.4247,
835.018,848.066,13.048,11,11,3943.1,3942.24,34.233,34.265,33.6479,3.24,31.8025,5.82917,
851.341,863.934,12.5934,11,11,4142.08,4141.35,36.7225,36.2475,35.56,42.9914,30.8056,7.85889,
838.269,849.83,11.5613,11,11,4047.88,4047.06,45.4895,13.9165,39.8625,42.4868,32.865,40.3711,
808.901,826.696,17.7958,11,11,4094.55,4093.49,33.18,13.924,30.5421,43.4664,38.23,8.96056,
822.921,836.542,13.6218,11,11,3980.97,3980.29,26.86,38.856,36.995,39.6479,32.6717,42.025,
830.162,837.762,7.60013,10,10,3795.79,3794.94,37.593,14.7,40.3014,31.575,34.475,27.8467,
802.136,828.008,25.8718,10,10,3954.82,3953.65,32.98,7.594,36.9364,3.975,43.1575,2.70806,
823.621,840.872,17.2502,11,11,3898.12,3897.61,37.2935,42.0655,39.5361,5.11821,37.9756,3.925,
834.836,856.067,21.2311,11,11,3690.48,3689.35,40.285,40.445,37.865,32.8121,38.0675,40.4675,
825.172,841.149,15.9772,10,10,3680.6,3679.52,34.9135,9.0205,28.1086,46.9907,31.6956,47.225,
1280.96,1285.47,4.50864,21,21,3778.77,3778.6,28.04,26.203,32.9036,28.0743,38.335,14.2056,
1195.49,1205.39,9.90137,12,12,3643.72,3643.47,29.117,35.225,38.5068,33.1146,35.8775,39.0092,
1165.28,1175.55,10.27,10,10,3767.56,3767.07,31.601,19.725,37.6825,32.8296,39.6475,26.1575,
1181.22,1188.05,6.82608,17,17,3940.97,3940.63,42.7565,38.5795,45.115,34.2043,36.33,11.1517,
1159.14,1178.97,19.8277,11,11,3698.02,3697.72,28.8105,26.7415,32.865,7.53286,29.225,6.79556,
1166.88,1181.84,14.9628,10,10,3775.19,3774.71,30.4,31.336,29.6157,37.1186,40.7358,39.7558,
1101.57,1119.89,18.3126,10,10,3983.43,3982.36,33.2855,21.4685,34.8625,38.7575,40.6019,40.1942,
1084.77,1102.01,17.2417,10,10,4116.82,4115.32,36.4115,37.9445,34.1246,9.22393,38.6078,4.72667,
1084.19,1110.02,25.8314,10,10,4179.87,4178.27,34.23,12.547,40.74,5.635,37.975,43.415,
1118.26,1138.85,20.5892,9,9,3765.34,3764.04,38.271,34.097,33.49,43.0329,39.2306,41.27,
1081.61,1107.71,26.1051,10,10,3758.46,3757.37,33.1025,41.9425,37.5993,44.2629,35.9411,42.925,
1046.37,1084.49,38.1243,9,9,3604.6,3603.28,40.1425,19.8855,31.1775,35.9232,35.53,7.81,
1056.77,1087.8,31.0315,10,10,3965.64,3964.47,29.8515,15.1895,32.525,7.685,29.2047,4.54139,
1081.08,1104.73,23.6478,10,10,3907.1,3906.29,31.947,14.671,34.5921,5.075,40.9981,7.70028,
1041.77,1059.23,17.4561,10,10,4022.41,4021.25,28.47,11.571,27.5704,17.4218,37.4967,41.6417,
1074.48,1085.8,11.3176,9,9,3601.21,3600.52,37.6615,10.7175,36.0143,42.1336,22.1314,42.0019,
1037.07,1062.49,25.4232,10,10,3984.23,3982.75,32.066,33.593,36.9036,34.7593,38.105,4.55,
1045.79,1069.47,23.6805,10,10,3978.7,3977.31,31.973,36.721,37.3064,25.8757,39.69,8.00722,
1047.57,1066.43,18.8546,10,10,4046.85,4045.61,28.753,34.419,32.5529,7.12071,35.9606,6.625,
1075.57,1102.71,27.1411,10,10,3794.26,3793.36,28.6525,11.7285,34.0514,44.1479,30.53,42.08,
