419.071,419.113,0.0420227,36,108,11.5699,11.4831,31.9105,22.3775,34.4418,37.5361,18.8625,34.1575
387.027,387.027,0,21,63,3.96208,3.92977,27.2285,14.1375,11.8432,29.6139,25.1103,19.0069
416.741,416.741,-5.68E-13,34,102,3.08716,3.04311,44.167,26.75,42.8968,29.3761,43.7875,32.1025
373.282,373.349,0.0669384,42,126,8.20827,8.12445,32.0375,26.9625,45.3382,7.27107,55.9636,3.7575
388.555,388.555,1.08E-12,28,84,6.1055,6.06828,20.9365,29.0425,30.965,21.395,11.0917,21.155
382.599,382.599,4.55E-13,30,90,6.60465,6.5429,38.419,21.073,41.1975,16.4825,42.7239,40.6006
370.569,370.648,0.0789389,46,138,22.6095,22.4677,35.638,19.409,46.2757,3.3,48.7467,11.8794
379.273,379.349,0.0756979,47,141,21.9466,21.816,28.183,15.335,37.1407,35.715,30.3983,35.0272
386.555,386.654,0.0988562,55,165,32.3512,32.1703,31.3915,25.8355,31.0346,20.9861,35.0142,10.4397
386.837,386.868,0.0315209,42,126,10.0554,9.97888,34.631,25.498,24.6904,35.5682,26.5,44.005
372.835,372.883,0.0479661,48,144,26.6463,26.477,38.607,25.79,31.3875,30.9525,35.7275,6.6725
370.211,370.254,0.0431775,79,237,67.4518,66.9811,40.8865,39.1075,34.4239,36.0218,35.875,13.58
377.436,377.531,0.0944354,44,132,21.6643,21.5546,41.0165,36.3345,56.2621,14.92,43.3078,40.61
376.65,376.7,0.0493869,56,168,36.7096,36.4757,37.288,35.514,37.4025,38.8625,37.0983,41.24
376.851,376.949,0.0985366,54,162,36.5204,36.2593,35.331,19.753,34.1964,32.4707,46.0858,40.6997
375.952,375.999,0.0467735,55,165,33.3017,33.0553,16.115,30.797,12.7418,35.8161,36.2889,12.4844
375.912,376.006,0.0944715,60,180,53.4952,53.1494,45.9765,8.4125,32.2529,17.6193,34.8183,11.4694
368.471,368.548,0.0761759,53,159,36.8069,36.5572,24.066,25.845,34.5175,33.3925,29.2525,43.2508
363.785,363.861,0.0761405,68,204,64.2099,63.7381,32.5635,37.3355,28.4454,39.4261,35.2333,36.6733
368.641,368.646,0.00477749,44,132,24.1437,23.9775,44.901,24.01,28.625,16.21,36.4333,5.17611
674.154,674.202,0.04806,41,123,21.1665,21.0374,24.4315,32.4975,28.9464,34.0921,47.0183,10.4661
684.722,684.749,0.0263802,44,132,12.9015,12.7857,32.891,25.792,28.585,24.545,20.0111,35.485
716.36,716.36,0,37,111,9.37677,9.28708,30.8835,27.2155,26.8857,34.0171,31.8419,33.0986
698.369,698.378,0.00828086,27,81,8.728,8.67611,28.877,20.301,31.2729,29.7864,41.1847,28.6164
701.748,701.786,0.0376901,56,168,25.1526,24.9979,45.2105,9.1225,34.6036,26.4521,46.4408,11.5053
615.911,615.913,0.00156261,41,123,11.9453,11.8123,35.7385,38.1955,31.2746,42.8782,34.5297,38.0014
611.161,611.229,0.0683113,56,168,49.7248,49.3633,37.528,19.3,39.8761,9.11036,22.3572,38.2706
603.57,603.639,0.068492,41,123,27.9598,27.7462,38.858,36.724,44.8975,13.3425,26.1878,40.3333
628.965,629.048,0.082828,32,96,19.7368,19.5743,45.9995,25.0585,36.0525,8.8225,49.615,7.73
616.714,616.766,0.0521539,57,171,46.3433,46.0231,23.227,13.185,30.9836,18.7279,27.045,43.075
621.871,621.902,0.0311962,42,126,23.105,22.8976,36.23,17.115,31.7414,12.1243,31.2625,41.1875
602.703,602.784,0.0816748,45,135,33.3312,33.0412,24.109,34.112,25.8804,39.2911,30.8808,5.19528
611.699,611.716,0.0172819,48,144,36.6918,36.3695,34.0145,24.6225,40.5314,11.9471,32.4475,7.7375
599.43,599.52,0.0893375,42,126,32.9202,32.6972,23.6395,21.0735,24.8382,33.1804,14.8092,40.4914
612.255,612.343,0.0879059,50,150,37.5217,37.1976,35.534,19.378,34.6593,41.985,33.6922,45.0939
611.949,611.973,0.0244823,58,174,84.0702,83.386,30.677,37.601,36.91,5.82,27.7183,45.04
596.891,596.984,0.0938752,72,216,187.416,185.858,27.2455,34.7415,39.21,9.83,49.3125,5.2225
603.77,603.869,0.0986785,72,216,73.6022,73.0876,34.842,33.906,37.5039,42.2696,47.7008,4.69417
612.327,612.427,0.0998543,65,195,113.515,112.919,44.508,37.97,37.9671,39.8364,34.785,39.7467
605.38,605.453,0.0729856,79,237,156.862,155.917,36.6695,32.6735,34.4979,41.6143,28.8586,40.4247
979.81,979.874,0.0639428,29,87,10.3361,10.2558,26.846,31.385,39.3279,14.7593,34.3769,18.9925
920.44,920.44,-3.66E-11,34,102,14.7115,14.6069,32.6375,26.1725,43.2071,22.22,18.9358,38.4575
932.129,932.129,9.09E-13,42,126,19.6265,19.4795,33.095,19.105,28.11,30.69,40.3925,8.99583
946.543,946.543,-1.14E-13,34,102,12.2734,12.1584,26.7675,18.9425,25.8279,14.4743,10.035,35.7167
894.359,894.443,0.0844658,33,99,20.2881,20.1543,21.887,18.175,21.0039,29.6675,43.9658,11.7075
871.184,871.253,0.0688269,63,189,74.6611,74.2195,37.133,19.671,31.5771,38.9057,25.6097,41.5264
852.372,852.468,0.0958266,62,186,74.7722,74.3043,36.6915,15.0555,37.2904,45.0618,33.2039,45.7622
853.393,853.475,0.0821007,91,273,222.563,221.384,30.042,34.821,35.8093,35.82,28.5008,43.8625
848.541,848.627,0.0857328,40,120,39.763,39.5371,34.895,18.955,33.8625,7.6925,37.1864,40.8781
861.441,861.509,0.0679052,51,153,54.3988,54.0865,38.269,14.973,38.3307,11.4979,29.2264,40.2197
841.094,841.166,0.0722121,68,204,174.804,173.785,27.8395,4.4875,29.7036,7.22,37.1208,41.1925
858.086,858.145,0.0590299,63,189,155.965,155.119,38.12,33.45,33.1311,9.17536,35.9858,41.5497
843.336,843.406,0.0704029,76,228,183.384,182.423,39.622,15.599,39.0082,43.3411,41.0564,45.0742
