419.071,419.113,0.0420227,36,108,2.57551,2.4829,31.9105,22.3775,34.4418,37.5361,18.8625,34.1575,
387.027,387.027,0,21,63,1.22111,1.18772,27.2285,14.1375,11.8432,29.6139,25.1103,19.0069,
416.741,416.741,-5.68434e-13,34,102,1.36655,1.29967,44.167,26.75,42.8968,29.3761,43.7875,32.1025,
373.282,373.349,0.0669384,42,126,3.62404,3.52639,32.0375,26.9625,45.3382,7.27107,55.9636,3.7575,
388.555,388.555,1.08002e-12,28,84,1.12891,1.0843,20.9365,29.0425,30.965,21.395,11.0917,21.155,
382.599,382.599,4.54747e-13,30,90,2.13806,2.06086,38.419,21.073,41.1975,16.4825,42.7239,40.6006,
370.569,370.648,0.0789389,46,138,8.39791,8.24883,35.638,19.409,46.2757,3.3,48.7467,11.8794,
379.273,379.349,0.0756979,47,141,6.6456,6.53238,28.183,15.335,37.1407,35.715,30.3983,35.0272,
386.555,386.654,0.0988562,55,165,12.0719,11.8981,31.3915,25.8355,31.0346,20.9861,35.0142,10.4397,
386.837,386.868,0.0315209,42,126,3.75744,3.67548,34.631,25.498,24.6904,35.5682,26.5,44.005,
372.835,372.883,0.0479661,48,144,12.5913,12.4097,38.607,25.79,31.3875,30.9525,35.7275,6.6725,
370.211,370.254,0.0431775,79,237,40.9912,40.5081,40.8865,39.1075,34.4239,36.0218,35.875,13.58,
377.436,377.531,0.0944354,44,132,7.20097,7.08698,41.0165,36.3345,56.2621,14.92,43.3078,40.61,
376.652,376.741,0.0888727,57,171,18.0703,17.8634,45.948,40.314,37.4025,38.8625,44.3892,10.8008,
376.851,376.949,0.0985366,54,162,21.1847,20.9625,35.331,19.753,34.1964,32.4707,46.0858,40.6997,
375.952,375.999,0.0467735,55,165,17.583,17.3592,16.115,30.797,12.7418,35.8161,36.2889,12.4844,
375.911,375.998,0.0866659,60,180,32.3658,32.0102,38.461,12.497,32.2529,17.6193,40.4761,5.85667,
368.471,368.548,0.0761759,53,159,20.1453,19.8943,24.066,25.845,34.5175,33.3925,29.2525,43.2508,
363.785,363.861,0.0761405,68,204,42.587,42.1298,32.5635,37.3355,28.4454,39.4261,35.2333,36.6733,
368.64,368.689,0.0491036,48,144,12.7388,12.5461,25.2265,20.3605,28.625,16.21,37.2894,4.32,
674.154,674.202,0.04806,41,123,7.61035,7.47908,24.4315,32.4975,28.9464,34.0921,47.0183,10.4661,
684.722,684.749,0.0263802,44,132,4.88765,4.77664,32.891,25.792,28.585,24.545,20.0111,35.485,
716.36,716.36,0,37,111,3.95002,3.86263,30.8835,27.2155,26.8857,34.0171,31.8419,33.0986,
698.369,698.378,0.00828086,27,81,1.94829,1.89766,28.877,20.301,31.2729,29.7864,41.1847,28.6164,
701.748,701.786,0.0376901,56,168,8.31429,8.15029,45.2105,9.1225,34.6036,26.4521,46.4408,11.5053,
615.911,615.913,0.00156261,41,123,7.62808,7.49622,35.7385,38.1955,31.2746,42.8782,34.5297,38.0014,
611.161,611.229,0.0683113,56,168,32.5351,32.1658,37.528,19.3,39.8761,9.11036,22.3572,38.2706,
603.57,603.639,0.068492,41,123,18.57,18.376,38.858,36.724,44.8975,13.3425,26.1878,40.3333,
628.965,629.048,0.082828,32,96,12.7148,12.5655,45.9995,25.0585,36.0525,8.8225,49.615,7.73,
