674.128,674.216,0.08806,41,123,172.872,172.58,27.09,32.351,45.605,15.1564,32.2022,35.125
684.718,684.779,0.061732,45,135,186.244,185.879,31.988,28.1,36.1275,28.4475,41.4311,18.45
716.354,716.403,0.0487385,36,108,97.2667,97.0908,30.837,27.169,27.6193,34.085,38.8494,22.85
698.369,698.436,0.0662402,29,87,50.9745,50.8826,35.112,24.875,38.4368,16.1861,37.7189,11.925
701.75,701.761,0.0115154,55,165,142.358,142.097,34.072,20.6,33.3114,28.005,29.2606,28.7
615.905,615.973,0.068006,42,126,133.541,133.345,30.485,23.313,29.785,39.1329,34.5297,38.0014
611.164,611.209,0.0452142,56,168,1769.54,1767.7,32.267,19.475,37.54,12.1586,25.5278,41.75
603.567,603.624,0.0571315,46,138,1423.61,1421.95,40.331,36.1,49.2775,11.5325,26.305,40.2161
628.965,629.051,0.0856457,31,93,242.277,241.948,46.3985,24.6595,25.9825,35.5125,36.13,5.535
616.716,616.806,0.0905711,60,180,1446.79,1445.14,23.242,13.2,32.2396,17.4718,28.1325,41.9875
621.859,621.937,0.0778112,45,135,1073.25,1071.81,39.41,13.935,30.8218,13.4561,35.7325,46.1025
602.715,602.715,1.59E-12,51,153,1738.36,1736.51,35.046,19.963,30.4679,9.80143,31.4125,5.72694
611.695,611.77,0.0750368,51,153,1665.19,1663.31,35.033,24.81,24.9493,39.025,31.87,8.315
599.433,599.514,0.0807392,53,159,1384.28,1382.43,31.235,36.174,14.315,37.2043,31.4267,7.68556
612.26,612.321,0.0615188,46,138,990.217,989.164,31.175,28.961,35.5107,42.03,28.7767,9.26389
611.951,611.976,0.024943,52,156,2912.47,2909.8,33.68,34.598,29.6975,40.0275,27.3047,45.4536
596.84,597.791,0.950297,62,186,3670.37,3666.54,27.9425,35.4385,37.1225,7.4075,29.685,43.055
603.771,603.85,0.0782583,55,165,2368.55,2365.97,35.525,33.188,40.195,11.0014,42.1433,5.275
612.328,612.414,0.0856163,63,189,3567.71,3564.11,44.362,38.425,35.7704,7.93107,31.535,8.1
605.24,606.432,1.19158,56,168,3713.76,3710.26,33.144,29.025,31.31,11.9029,29.0181,40.4208
979.82,979.869,0.0492262,30,90,220.969,220.629,32.165,18.907,41.475,16.7807,34.8683,18.5011
920.413,920.474,0.0608921,27,81,219.766,219.455,35.6,27.25,20.7907,36.5214,19.7142,39.2358
932.129,932.129,0,43,129,1276.42,1274.89,36.74,22.75,40.23,18.115,33.2375,8.98083
946.543,946.543,-4.43E-12,33,99,471.373,470.659,27.0225,19.1975,25.8279,14.4743,11.76,34.4183
894.356,894.434,0.0781895,33,99,830.164,829.394,34.585,13.034,25.7182,14.0304,24.1633,30.745
871.179,871.25,0.0708934,55,165,3273.76,3270.69,31.955,32.422,31.225,8.62429,25.2678,41.8683
852.337,853.261,0.924546,58,174,3675.21,3671.66,43.252,38.359,38.155,10.1729,41.405,40.1017
852.827,854.733,1.90619,52,156,3655.35,3652.15,36.114,23.658,34.8279,37.2193,33.32,12.175
848.536,848.6,0.0637393,44,132,1648.13,1646.02,42.165,36.95,37.4475,31.5575,36.47,41.5944
861.449,861.519,0.0701716,48,144,2390.9,2388.4,40.5525,40.8755,38.9386,11.2507,29.255,40.1911
841.059,841.867,0.807863,52,156,3608.51,3604.54,24.9475,40.0815,40.0757,40.985,29.6375,3.66417
857.927,859.112,1.18536,53,159,3617.38,3614.07,36.085,35.61,36.085,6.22143,35.3031,42.6764
843.273,844.002,0.729394,54,162,3603.17,3599.8,44.057,15.349,37.0779,41.2114,41.0975,45.1153
818.843,819.007,0.163994,53,159,3676.92,3673.49,32.899,13.643,34.9439,41.7482,35.49,6.22056
828.833,829.998,1.16485,55,165,3719.6,3716.13,31.7125,26.8735,36.3825,5.57607,27.6475,43.5408
839.755,842.099,2.34433,43,129,3648.22,3645.15,36.3945,38.0825,45.0129,36.2864,40.2425,11.3731
812.785,817.663,4.87859,42,126,3950.57,3947.34,32.69,33.714,33.3557,42.3579,40.3025,43.6597
831.674,833.34,1.66581,47,141,3682.95,3679.79,37.4265,41.9325,37.8964,45.1029,39.4919,46.0392
842.511,846.514,4.00364,41,123,3722.54,3719.47,36.275,20.415,27.9879,15.7614,33.43,6.665
832.374,836,3.62549,44,132,3635.86,3632.87,24.394,37.172,35.335,44.0471,32.9958,45.4981
1282.31,1282.36,0.056194,40,120,953.539,952.352,38.1005,24.2725,41.1089,31.5382,38.675,13.1594
1198.29,1198.29,-2.27E-13,56,168,2652.7,2650,35.245,27.423,36.4843,18.6979,37.52,15.0667
1174.19,1174.21,0.0192301,47,141,2212.91,2210.61,34.265,21.824,41.4732,20.0461,37.7817,37.5783
1182.62,1182.69,0.078473,39,117,1170.35,1169.34,42.444,38.267,42.6554,31.8161,36.33,11.1567
1165.83,1165.83,0.00445965,52,156,2892.54,2890.05,33.0845,14.7815,22.5968,34.2304,29.1494,6.72
1172.75,1173.14,0.385255,58,174,3647.96,3644.7,39.4315,12.9505,31.8471,39.35,40.8025,39.6858
1107.37,1108.68,1.30593,47,141,3646.83,3643.79,33.293,21.476,41.1975,35.8425,19.3286,39.0497
1091.67,1092.33,0.651981,52,156,3672.09,3668.88,25.767,13.125,34.6943,7.725,33.27,40.0056
1094.98,1096.93,1.94757,47,141,3686.11,3683.01,39.7825,41.2635,34.505,43.225,28.54,40.625
1132.11,1132.47,0.36558,59,177,3656.64,3653.41,30.415,18.082,29.6443,39.7286,23.7186,43.3392
1091.67,1092.42,0.744513,49,147,3611.19,3607.88,40.0975,21.2725,39.4175,42.4446,32.5397,43.1292
1057.59,1063.88,6.28958,34,102,3606.35,3603.52,23.643,41.445,34.4243,12.425,39.1675,4.4525
1072.15,1073.44,1.28829,44,132,3641.62,3638.54,30.1,14.898,32.5575,41.8325,29.6125,44.0103
1092.32,1093.66,1.33882,41,123,3608.61,3605.43,35.4245,35.7325,27.22,41.1871,31.0036,3.36083
1052.28,1054.79,2.51826,42,126,3704.27,3701.22,25.434,39.325,36.1114,7.99429,31.1283,43.825
1087.09,1093.76,6.66819,33,99,3675.72,3672.89,36.1965,24.2525,32.2264,9.375,36.0961,39.375
1045.44,1051.32,5.87423,29,87,3879.36,3876.91,34.178,34.376,26.7896,45.4282,29.775,3.475
1060.8,1068.5,7.69519,32,96,4079.8,4077.09,31.6325,32.9205,30.6375,42.0561,37.205,10.2811
1058.87,1060.53,1.66305,40,120,3604.64,3601.01,42.077,40.194,32.6793,6.41,34.1092,45.1647
1086.79,1090.49,3.70504,32,96,3611.72,3608.13,29.4835,32.4505,28.4014,35.03,31.375,41.215
