239.955,239.955,1.98952e-13,6,6,0.0844906,0.0709733,20.528,42.975,40.5429,39.475,-135.16,25,
234.939,234.939,-5.68434e-14,12,12,0.367996,0.351017,15.578,12.675,49.1021,6.9,-138.21,25,
237.022,237.022,0,15,15,0.184027,0.166101,29.887,32.775,47.1779,26.45,5.505,23,
238.669,238.669,2.84217e-14,29,29,1.91639,1.88054,35.0475,23.9525,10.3496,35.0175,61.8886,10.2675,
226.635,226.635,-5.11591e-13,6,6,0.053925,0.0490792,23.142,20.1,48.92,24.1,-139.24,25,
238.853,238.853,0,33,33,6.69752,6.62448,44.686,28.49,8.3925,12.2975,62.6869,29.7875,
233.05,233.05,0,20,20,0.872279,0.853308,7.967,18.875,50.9307,8.3,-141.09,25,
240.385,240.454,0.0694444,42,42,8.85906,8.7545,51.024,24.57,24.0782,37.6575,5.68333,22.4822,
238.994,238.994,5.68434e-14,17,17,0.423952,0.40786,10.316,41.125,44.5086,42.475,-140.72,25,
244.326,244.326,2.84217e-14,21,21,2.96116,2.91942,3.5515,35.3275,47.4443,35.4,-141.73,25,
237.521,237.521,-1.13687e-13,23,23,0.85159,0.825791,8.022,45.5,41.565,27.225,-143.44,25,
233.333,233.333,2.84217e-14,52,52,43.4691,43.2073,17.486,32.992,45.1357,5.555,61.0725,28.5125,
233.373,233.373,2.84217e-14,14,14,0.262411,0.248871,20.261,43.6,48.3771,35.95,-141.57,25,
229.341,229.341,2.84217e-14,19,19,2.67952,2.6435,23.317,40.275,50.015,40.25,6.39333,32.325,
236.611,236.611,0,29,29,5.71786,5.65172,7.894,14.425,49.7436,25.9,-143.03,25,
232.192,232.192,-5.68434e-14,31,31,8.88433,8.78392,16.076,20.55,49.0979,18.025,-144.12,25,
231.988,231.988,-2.84217e-14,17,17,0.926458,0.902719,25.884,1.725,52.1386,8.975,-142.68,25,
232.317,232.317,2.18847e-12,47,47,34.8627,34.6091,14.063,42.95,49.19,37.475,-141.76,25,
235.541,235.622,0.0804869,100,100,478.14,477.275,12.988,35.215,61.7239,16.6225,40.8158,8.4075,
238.215,238.215,1.98952e-13,78,78,133.582,132.999,15.019,29.383,57.7875,12.0525,36.2422,9.11,
404.905,404.905,5.68434e-14,18,18,0.695469,0.674098,-2.6185,29.7175,30.8286,32.21,55.0072,7.775,
396.099,396.099,-1.13687e-13,25,25,2.71879,2.69041,38.304,19.475,6.285,34.325,63.5706,25.325,
401.201,401.201,5.68434e-14,45,45,12.6526,12.5305,13.0115,31.6925,50.1254,35.4025,41.8428,23.65,
390.676,390.676,1.13687e-13,14,14,0.574578,0.559487,0.023,12.955,27.6871,18.5,53.7111,26.2,
381.673,381.673,0,8,8,0.086327,0.0793639,38.613,7.45,50.7157,7.95,13.5031,15.9375,
365.172,365.223,0.0512544,59,59,157.267,156.757,51.0415,22.8925,11.5104,34.3625,28.3211,5.975,
368.82,368.885,0.0649417,64,64,205.165,204.547,15.6705,32.1875,60.0232,13.3325,30.5478,5.425,
366.393,366.393,1.13687e-13,85,85,402.02,401.25,19.288,34.046,35.58,5.845,63.9886,13.3575,
373.833,373.859,0.0256854,47,47,49.4781,49.2116,56.0005,11.4975,21.0125,37.1325,21.3475,11.2125,
367.738,367.749,0.0114113,67,67,235.858,235.249,37.356,41.255,17.1332,13.0275,45.6375,6.1175,
368.482,368.551,0.0694119,69,69,294.161,293.35,19.4525,14.5475,56.9629,5.65429,35.155,46.425,
354.272,354.362,0.0897796,137,137,2827.37,2824.76,54.8285,22.0575,17.6064,33.915,21.6178,6.055,
358.516,358.58,0.0639041,96,96,1700.83,1699.43,21.9915,35.2045,53.6039,35.5354,47.9,5.07,
361.262,361.323,0.061496,119,119,2027.64,2025.36,13.632,28.886,54.0143,42.63,55.0806,6.93,
357.579,357.661,0.0820972,78,78,761.036,760.129,45.514,41.212,36.0246,11.5475,4.51361,15.8525,
363.246,363.744,0.49768,95,95,3646.37,3644.3,16.243,37.49,52.4625,43.0025,52.4219,1.8475,
348.813,350.746,1.93266,93,93,3682.14,3680.1,22.4355,34.1835,59.7725,15.9725,36.57,4.255,
357.998,358.413,0.415483,107,107,3677.52,3675.51,17.0745,35.6085,53.4379,41.3707,54.0267,4.01,
357.69,358.101,0.411167,117,117,3638.36,3635.72,55.6055,25.6775,22.3561,7.5325,13.4158,38.5575,
350.558,352.133,1.57467,84,84,3619.64,3617.78,14.6155,21.6775,57.0546,19.6975,39.9603,45.9125,
528.82,528.82,1.13687e-13,51,51,36.5209,36.2931,21.606,32.015,41.6186,22.245,60.8897,15.3275,
530.688,530.688,4.54747e-13,37,37,16.8371,16.7167,13.0825,24.5125,38.0771,29.35,56.3283,19.325,
514.506,514.506,-5.22959e-12,52,52,99.0733,98.7193,31.4875,20.6925,56.165,14.385,5.88667,31.235,
543.308,543.308,2.27374e-13,40,40,20.0799,19.94,51.24,19.865,19.7886,6.4,10.3892,34.6275,
513.177,513.177,-1.59162e-12,35,35,24.7263,24.586,47.3435,12.4525,7.34571,6.585,11.6742,41.7475,
488.536,489.166,0.630026,113,113,3644.04,3642.07,18.0155,22.9865,50.8396,36.7418,45.2211,7.6,
490.595,490.678,0.083118,97,97,2528.7,2526.92,50.086,11.63,27.3296,39.9125,7.52556,11.82,
488.734,488.802,0.0683436,109,109,3147.13,3144.98,55.303,13.055,33.8518,43.8175,4.72,27.8783,
