Attack510Repeat1.txt,78.9674,376.432,376.432,-5.68434e-14,23,69,2.33262,2.264,35.2975,37.2425,35.2975,37.2425,35.2975,37.2425,
radius,16.31,32.62,48.93,65.24,81.55,97.86,114.17,
activeArcs_record,0,2,7,8,9,11,20,21,45,50,54,57,62,66,88,93,98,103,107,137,142,146,147,150,178,183,188,193,198,210,213,216,221,
C0a,27.8504,23.3729,5.72983,8.82907,12.336,12.0809,13.7274,11.813,17.3865,14.059,15.2815,20.132,18.6901,17.7459,15.3934,18.6639,19.2428,11.3555,10.8541,12.1965,17.1567,15.0988,18.124,13.5108,14.9067,14.8615,15.103,14.1283,12.5452,20.0725,29.0759,29.3242,37.9552,
Yoptimal_record,0.0480378,0.464929,0.00992359,0.118592,0.358517,0.0480378,0.198096,0.266833,0.00992359,0.118592,0.358517,0.0480378,0.198096,0.266833,0.00992359,0.118592,0.358517,0.0480378,0.464929,0.00992359,0.118592,0.239925,0.118592,0.512967,0.00992359,0.118592,0.239925,0.118592,0.512967,0.00992359,0.118592,0.239925,0.118592,
x,3.78,5.32,6.475,8.12,8.645,9.135,11.41,12.46,17.78,19.495,21.105,24.465,25.235,26.285,32.865,33.81,35.945,39.795,39.83,45.465,46.9,48.51,49.105,51.835,58.275,60.06,61.075,61.95,64.085,67.305,68.53,68.985,69.265,
y,27.325,24.975,14.15,13.2,9.7,44.175,41.75,38.625,16.525,12.05,4.675,47.75,46.975,43.85,22.2,16.85,9.6,46.325,45.625,25.525,16.225,10.425,8.925,44.175,21.65,9.45,6.875,1.05,41.075,28.275,23.55,23.4,19.075,
Attack1010Repeat1.txt,96.5232,597.983,597.983,2.95586e-12,35,105,8.0239,7.89898,30.3257,11.6679,30.3257,11.6679,30.3257,11.6679,
radius,16.5971,33.1943,49.7914,66.3886,82.9857,99.5829,116.18,
activeArcs_record,1,4,7,8,15,30,47,52,57,58,72,98,101,103,107,119,146,149,170,190,195,196,221,239,242,246,272,284,291,292,293,322,326,327,328,333,337,343,367,372,373,377,380,390,409,414,420,423,428,434,443,446,451,
C0a,8.49165,5.7079,19.9771,30.3819,5.51406,7.70887,10.582,6.80177,6.69198,6.99157,6.15325,8.77513,6.63853,9.06466,8.68093,19.7535,5.81592,5.78468,5.87804,9.75531,13.2307,12.2688,10.2905,4.98913,5.46092,5.1631,18.3954,6.28205,5.12197,7.0287,7.44301,8.02514,7.11969,8.68014,9.78899,11.5997,8.63146,17.4313,6.72477,5.2691,5.66414,6.17414,7.02033,6.59303,13.5093,12.781,11.5809,11.2439,20.948,14.9359,5.13869,6.32484,12.55,
Yoptimal_record,0.472682,0.0284718,0.214698,0.284148,0.472682,0.0284718,0.214698,0.284148,0.125087,0.347596,0.0284718,0.214698,0.284148,0.125087,0.347596,0.0284718,0.498846,0.472682,0.0284718,0.498846,0.242184,0.230499,0.0284718,0.498846,0.242184,0.230499,0.0284718,0.498846,0.136571,0.237564,0.0985479,0.0284718,0.0739005,0.140054,0.284891,0.136571,0.237564,0.0985479,0.102372,0.0168471,0.123207,0.284891,0.374134,0.0985479,0.102372,0.0168471,0.123207,0.284891,0.374134,0.0985479,0.102372,0.0168471,0.408098,
x,2.1,2.8,3.85,4.375,5.18,7.315,9.205,10.465,11.095,11.27,13.51,16.38,17.115,17.43,17.605,19.565,23.03,23.31,25.235,29.785,30.135,30.485,32.795,36.295,36.89,37.24,40.355,41.23,42.175,42.875,42.98,46.76,47.25,48.09,48.44,49,49.7,50.47,54.075,54.915,55.23,55.93,56.595,57.68,61.25,61.81,63.595,63.945,64.54,64.96,67.13,67.69,69.16,
y,39.475,37.875,25.5,20.3,44.425,38.675,11.525,5.15,45.925,45.825,38.125,5.475,4.3,43.375,43.275,30.075,2.475,39.325,22.425,3.95,43.85,42.9,24.05,7.225,49.15,48.2,15.125,5.975,49.375,47.875,47.6,5.825,4.75,4.075,2.7,45.625,44.125,38.325,5.9,4.925,4.475,2.6,40.575,31.825,11.95,10.425,6.5,6,30.05,26.825,19.075,17.85,14.375,
Attack1510Repeat1.txt,89.3085,852.273,852.365,0.0915412,34,102,27.2891,27.0301,31.1604,8.68893,31.1604,8.68893,31.1604,8.68893,
radius,17.0986,34.1971,51.2957,68.3943,85.4929,102.591,119.69,
activeArcs_record,0,1,5,6,8,11,15,37,42,52,57,86,91,101,103,128,134,147,149,150,173,184,192,195,199,214,230,236,241,257,277,284,287,306,307,327,328,333,334,349,354,372,374,376,380,385,400,405,414,419,420,423,429,435,436,449,454,460,466,469,472,482,487,491,495,505,514,515,521,531,537,546,558,560,561,563,573,574,584,588,602,606,607,609,610,620,623,633,643,648,652,653,655,658,661,664,667,673,676,679,681,
C0a,33.9104,24.5755,2.55977,2.11698,15.0864,4.97148,5.67335,6.59128,3.9368,4.01,5.22394,4.71968,3.30619,2.94043,3.55951,8.48261,6.94158,9.9165,6.65676,6.72019,4.29535,4.60566,7.02728,6.87605,4.93,6.14906,5.37912,8.11104,7.38147,4.07953,13.9498,9.25378,6.36805,6.83492,6.96417,6.50577,6.96096,5.10406,6.051,4.27468,3.55135,4.5845,5.74826,2.37118,1.96573,3.35491,4.50245,10.6192,3.79933,5.36143,5.37651,4.62871,8.43759,11.5434,13.1904,10.1036,3.44803,4.45982,5.90122,7.89882,11.8308,4.72699,6.98795,4.51643,6.04669,5.20265,3.79189,3.9973,4.97025,7.94348,6.27579,6.85537,7.69723,9.74385,8.5163,5.63205,4.19755,4.28515,8.46353,13.4911,8.78495,6.43467,7.38241,8.48591,9.13189,5.81,5.55539,7.36376,7.89446,9.31877,8.788,9.43332,10.1027,9.49165,7.49,7.22737,6.14088,19.1412,25.3379,29.48,30.3529,
Yoptimal_record,0.0181345,0.439821,0.0578199,0.0869251,0.397299,0.0181345,0.439821,0.0578199,0.0869251,0.397299,0.457956,0.0578199,0.0869251,0.397299,0.457956,0.0578199,0.0869251,0.397299,0.136132,0.321824,0.0578199,0.0869251,0.397299,0.136132,0.321824,0.0578199,0.0869251,0.397299,0.457956,0.0578199,0.0869251,0.397299,0.457956,0.0184095,0.0394104,0.0697055,0.414519,0.387309,0.0706465,0.0184095,0.0394104,0.0316901,0.0380154,0.414519,0.387309,0.0706465,0.0184095,0.0394104,0.0316901,0.0493391,0.36518,0.0380154,0.387309,0.0639769,0.00666954,0.0184095,0.0394104,0.0316901,0.0493391,0.403195,0.387309,0.0639769,0.00666954,0.0184095,0.0394104,0.0316901,0.0624434,0.390091,0.387309,0.0639769,0.0644895,0.0316901,0.0624434,0.10597,0.284121,0.387309,0.0162588,0.0477181,0.0644895,0.0316901,0.10597,0.293551,0.0530142,0.300579,0.0867299,0.0162588,0.0477181,0.0961796,0.10597,0.293551,0.0452904,0.00772379,0.300579,0.0867299,0.0477181,0.0162588,0.0961796,0.10597,0.293551,0.0452904,0.00772379,
x,0.56,0.7,1.05,1.12,1.47,2.31,2.45,3.885,3.99,4.795,5.32,7.175,7.49,8.26,8.505,11.235,12.18,12.915,13.16,13.37,16.03,16.94,17.605,18.305,18.515,20.02,21.21,21.945,22.645,23.905,26.74,27.23,27.545,28.805,29.33,31.955,32.27,32.515,32.795,33.845,34.44,35.35,35.455,35.735,35.91,36.855,37.8,37.975,38.255,38.395,38.92,38.955,39.13,39.97,40.25,41.195,41.37,42.14,43.12,43.645,43.785,44.03,44.695,44.94,45.01,46.62,47.95,47.95,48.685,49.63,50.19,51.345,53.305,53.095,53.305,53.97,54.985,55.02,55.685,55.895,57.715,57.995,58.52,58.975,59.185,59.955,59.78,61.775,62.58,63.035,64.435,64.89,65.555,65.765,66.185,66.395,67.69,68.005,68.39,69.265,69.72,
y,32.8,28.125,16.75,16.25,8.425,47.65,42.975,20.325,16.1,1.2,47.55,24.925,15.175,1.425,48.6,30.125,13.2,5.25,48.725,47.625,33.85,13.175,5.875,47,45.9,31.875,14.025,5.6,47.05,29.025,6.975,4.575,48,30.4,29.2,2.975,2.975,45.275,44.725,32.1,30.375,7.3,2.7,4.5,44.525,42.375,33.325,25.975,9.95,5.7,2.325,0.525,41.025,35.9,35.125,29.85,20.225,11.35,7.45,4.075,42.85,30.9,26.325,24.425,21.625,13.15,7.35,6.55,48.275,33.625,24.4,16.7,9.175,9.525,8.375,48.6,35.475,35.425,28.475,25.575,17.325,13.825,7.6,45.275,45.025,35.1,35.8,32.175,19.675,14.125,5.75,5.3,39.125,38.875,36.6,35.85,34.5,27.225,24.025,21.875,21.425,
Attack2010Repeat1.txt,102.61,1147.39,1147.39,8.18545e-12,35,105,15.7618,15.5262,37.8057,38.4721,37.8057,38.4721,37.8057,38.4721,
radius,16.9671,33.9343,50.9014,67.8686,84.8357,101.803,118.77,
activeArcs_record,3,7,9,25,47,54,66,97,98,108,109,142,147,153,158,185,193,195,199,236,239,241,284,285,287,327,328,331,334,374,377,383,423,426,469,475,476,515,517,521,523,561,563,564,574,606,609,610,613,623,650,656,661,665,698,699,705,710,741,742,745,747,751,786,790,793,794,827,828,833,839,843,868,873,878,885,900,903,906,
C0a,4.53278,5.50349,13.0697,7.84391,12.314,5.02881,6.23982,7.15196,7.29513,8.96437,6.90294,3.86207,6.83205,4.36038,4.48769,5.52113,7.40509,9.00316,12.2123,5.00873,3.50612,2.88617,4.00944,7.81857,3.05378,5.95789,3.41315,5.86331,4.04784,4.07983,6.85328,3.04345,9.70598,4.3736,3.09458,2.19804,4.80418,2.75661,11.6047,7.78845,15.7805,4.07236,15.2569,10.0335,10.3244,2.5773,12.109,12.6888,6.73573,1.62929,5.00888,11.7552,3.65952,4.21456,2.42588,3.15159,7.26395,2.96985,5.05128,3.38421,3.47794,3.47794,2.43805,3.95707,4.38567,9.58249,5.7717,23.5223,15.8462,16.7398,10.1666,6.74855,10.2189,15.064,14.327,4.08545,21.8449,35.4776,36.5694,
Yoptimal_record,0.510222,0.0353426,0.454435,0.510222,0.0353426,0.454435,0.510222,0.14963,0.340148,0.446766,0.0634561,0.14963,0.340148,0.446766,0.0634561,0.14963,0.340148,0.446766,0.0634561,0.14963,0.340148,0.510222,0.237544,0.252234,0.510222,0.042191,0.195353,0.252234,0.510222,0.042191,0.447587,0.510222,0.489778,0.510222,0.489778,0.22203,0.288192,0.489778,0.22203,0.253555,0.0346374,0.489778,0.166885,0.3087,0.0346374,0.489778,0.143761,0.0231238,0.3087,0.0346374,0.489778,0.452461,0.0231238,0.0346374,0.376395,0.113383,0.452461,0.0577612,0.114993,0.261402,0.113383,0.452461,0.0577612,0.114993,0.374785,0.326519,0.183703,0.0507778,0.0642151,0.374785,0.326519,0.183703,0.0507778,0.0642151,0.374785,0.510222,0.0507778,0.0642151,0.374785,
