Attack510Repeat1.txt,78.9674,115.901,115.946,0.0446553,21,84,16.8488,16.6551,5.2973,22.7143,5.2973,22.7143,5.2973,22.7143,5.2973,22.7143,
radius,2.2834,4.5668,6.8502,9.1336,11.417,
activeArcs_record,0,2,3,5,7,8,9,12,21,25,35,37,45,50,54,61,62,66,68,78,88,92,96,103,107,117,127,137,149,150,160,168,178,195,198,204,210,
C0a,27.8504,23.3729,18.5442,7.60345,5.72983,8.82907,12.336,13.3211,11.813,14.2367,11.5948,17.3762,17.3865,14.059,15.2815,18.6764,18.6901,17.7459,18.378,22.5285,15.3934,19.9305,25.3104,11.3555,10.8541,15.0454,13.8276,12.1965,11.1436,13.5108,13.8157,14.0983,14.9067,14.9773,12.5452,9.31483,20.0725,
Yoptimal_record,0.11084,0.281975,0.0933242,0.114472,0.0678354,0.291354,0.0401987,0.11084,0.281975,0.0933242,0.0716982,0.042774,0.0678354,0.291354,0.0401987,0.100536,0.0103049,0.229096,0.146203,0.0716982,0.110609,0.291354,0.0401987,0.100536,0.239401,0.146203,0.0716982,0.442162,0.217901,0.122036,0.146203,0.0716982,0.442162,0.217901,0.122036,0.217901,0.442162,
x,3.78,5.32,5.355,6.335,6.475,8.12,8.645,9.87,12.46,12.495,14.525,17.64,17.78,19.495,21.105,25.2,25.235,26.285,26.88,28.07,32.865,32.935,34.02,39.795,39.83,41.3,42.07,45.465,50.645,51.835,53.55,54.18,58.275,62.895,64.085,64.925,67.305,
y,27.325,24.975,22.525,16.15,14.15,13.2,9.7,44.1,38.625,36.175,20.525,18.525,16.525,12.05,4.675,47.675,46.975,43.85,43.025,30.1,22.2,18.675,14.8,46.325,45.625,40.25,34.65,25.525,44.525,44.175,36.75,34.8,21.65,41.425,41.075,38.2,28.275,
Attack1010Repeat1.txt,96.5232,137.2,137.273,0.0730372,43,172,233.182,230.256,48.5199,4.4843,48.5199,4.4843,48.5199,4.4843,48.5199,4.4843,
radius,2.3236,4.6472,6.9708,9.2944,11.618,
activeArcs_record,0,1,2,4,5,6,7,11,15,20,30,35,40,47,58,63,71,76,78,82,98,107,112,117,127,146,149,153,158,159,160,170,188,190,196,201,206,211,221,230,239,246,250,255,261,270,275,284,285,292,298,308,313,317,326,327,328,331,337,347,358,362,367,372,376,377,380,390,405,409,414,418,422,423,428,434,443,446,449,451,
C0a,11.96,8.49165,8.13748,5.7079,3.87232,7.55463,19.9771,6.02921,5.51406,7.66264,7.70887,11.5653,11.7387,10.582,6.99157,5.58506,9.6623,13.6962,10.8894,17.5461,8.77513,8.68093,9.39076,11.5145,14.2889,5.81592,5.78468,4.84266,4.78841,4.64178,4.50401,5.87804,17.7414,9.75531,12.2688,15.0017,14.4888,11.1976,10.2905,7.71433,4.98913,5.1631,6.86531,8.54927,9.99178,9.28154,8.91687,6.28205,8.63379,7.0287,11.6771,8.20936,12.9077,12.5111,7.11969,8.68014,9.78899,9.10343,8.63146,15.1451,19.4124,7.41734,6.72477,5.2691,6.0803,6.17414,7.02033,6.59303,11.4643,13.5093,12.781,13.0422,12.8565,11.2439,20.948,14.9359,5.13869,6.32484,8.95246,12.55,
Yoptimal_record,0.276141,0.0172787,0.0699249,0.000945009,0.207583,0.0548372,0.37329,0.276141,0.0172787,0.0699249,0.000945009,0.207583,0.0548372,0.37329,0.29342,0.0699249,0.000945009,0.0578756,0.149708,0.0548372,0.37329,0.29342,0.0708699,0.0578756,0.204545,0.37329,0.29342,0.0708699,0.0185382,0.0113683,0.0279691,0.204545,0.0385141,0.334776,0.364289,0.0185382,0.0113683,0.0279691,0.204545,0.0385141,0.334776,0.364289,0.0185382,0.0113683,0.0279691,0.204545,0.0385141,0.181363,0.153413,0.382828,0.0113683,0.0279691,0.204545,0.0385141,0.0487151,0.0565988,0.0760492,0.153413,0.382828,0.0113683,0.0279691,0.243059,0.0487151,0.0565988,0.143448,0.0860143,0.382828,0.0113683,0.271028,0.0487151,0.0565988,0.143448,0.0759091,0.0101052,0.382828,0.0113683,0.319743,0.200047,0.0759091,0.0101052,
x,1.925,2.1,2.275,2.8,3.465,3.605,3.85,5.005,5.18,6.65,7.315,8.155,8.435,9.205,11.27,12.565,12.705,13.685,14.91,15.05,16.38,17.605,17.99,19.25,20.79,23.03,23.31,23.695,24.15,24.22,24.22,25.235,29.47,29.785,30.485,31.29,31.395,31.78,32.795,35.735,36.295,37.24,38.045,38.29,39.48,40.25,40.425,41.23,41.37,42.875,43.435,45.43,46.515,46.55,47.25,48.09,48.44,48.58,49.7,50.715,53.025,53.655,54.075,54.915,55.58,55.93,56.595,57.68,60.97,61.25,61.81,62.125,63.84,63.945,64.54,64.96,67.13,67.69,69.055,69.16,
y,41.225,39.475,39.275,37.875,36,32,25.5,46.175,44.425,42.675,38.675,31.75,23.65,11.525,45.825,43.85,41.25,33.075,30.6,26.5,5.475,43.275,42.3,34.45,27.6,2.475,39.325,38.775,30.875,30.625,30.475,22.425,9.325,3.95,42.9,37.675,36.85,32.325,24.05,20.3,7.225,48.2,46.15,38.05,28.7,19.975,19.375,5.975,4.45,47.875,38.9,25.8,10.85,10.625,4.75,4.075,2.7,1.175,44.125,37.15,18.475,7.65,5.9,4.925,3.1,2.6,40.575,31.825,13.525,11.95,10.425,9.975,7.8,6,30.05,26.825,19.075,17.85,16.175,14.375,
Attack1510Repeat1.txt,89.3085,149.159,149.159,-2.84217e-14,64,256,1902.39,1886.46,66.0393,27.6531,66.0393,27.6531,66.0393,27.6531,66.0393,27.6531,
radius,2.3938,4.7876,7.1814,9.5752,11.969,
activeArcs_record,1,2,3,4,5,6,8,15,16,21,27,32,36,42,52,57,61,66,76,82,91,92,100,103,109,119,128,129,134,138,142,144,150,159,169,173,179,184,192,199,204,214,224,225,229,230,231,236,241,246,256,257,265,270,275,280,284,287,292,302,307,313,318,323,327,328,333,337,348,349,353,354,363,368,372,374,376,380,395,399,405,409,410,414,415,419,420,423,429,444,454,460,461,465,466,469,472,486,495,505,510,514,521,532,537,547,551,556,557,563,577,584,594,598,603,609,618,633,634,643,648,655,658,667,670,673,676,
C0a,24.5755,20.6475,18.265,5.74586,2.55977,2.11698,15.0864,5.67335,5.8185,5.03509,3.80623,4.18803,7.008,3.9368,4.01,5.22394,5.01384,3.86602,3.20732,4.43519,3.30619,5.11953,3.55578,3.55951,4.41956,5.89041,8.48261,6.43467,6.94158,5.75066,9.89044,8.51466,6.72019,8.08619,4.77678,4.29535,5.96029,4.60566,7.02728,4.93,6.81162,6.14906,4.7733,5.12978,6.70458,5.37912,7.19701,8.11104,7.38147,3.89647,4.10202,4.07953,8.10223,5.90021,12.1162,11.1222,9.25378,6.36805,6.26099,6.17156,6.96417,8.80265,10.1495,6.65433,6.50577,6.96096,5.10406,4.42719,3.8513,4.27468,3.89979,3.55135,4.59471,2.78183,4.5845,5.74826,2.37118,1.96573,5.25047,5.21009,10.6192,6.39316,6.26631,3.79933,4.04031,5.36143,5.37651,4.62871,8.43759,7.95063,3.44803,4.45982,5.23674,4.98913,5.90122,7.89882,11.8308,4.79438,6.04669,5.20265,4.00532,3.79189,4.97025,7.21543,6.27579,5.1188,7.80526,7.692,8.6199,5.63205,4.15856,8.46353,8.58492,9.10862,4.64321,8.48591,7.57001,7.36376,11.02,7.89446,9.31877,10.1027,9.49165,6.14088,12.8408,19.1412,25.3379,
Yoptimal_record,0.186059,0.0601894,0.171927,0.126176,0.0136745,0.153317,0.288657,0.112803,0.0732557,0.0601894,0.171927,0.126176,0.0136745,0.153317,0.288657,0.112803,0.0732557,0.0601894,0.171927,0.139851,0.126326,0.0269908,0.288657,0.186059,0.0601894,0.171927,0.107247,0.0326039,0.126326,0.0269908,0.124153,0.164504,0.186059,0.0601894,0.171927,0.107247,0.0326039,0.27747,0.164504,0.186059,0.0601894,0.279173,0.00211414,0.0304898,0.192002,0.00959603,0.0758727,0.164504,0.186059,0.0601894,0.0644213,0.214752,0.00211414,0.222491,0.00959603,0.0758727,0.164504,0.186059,0.0601894,0.0644213,0.216866,0.222491,0.00959603,0.0758727,0.0156514,0.148853,0.186059,0.0601894,0.0191653,0.045256,0.112227,0.104639,0.222491,0.00959603,0.0417489,0.0497753,0.148853,0.246248,0.0191653,0.157483,0.104639,0.114728,0.107763,0.0344592,0.0168857,0.12191,0.0269428,0.0497753,0.246248,0.176648,0.219368,0.0968525,0.0453695,0.0880574,0.0507385,0.0767181,0.246248,0.176648,0.219368,0.0968525,0.133427,0.127457,0.246248,0.176648,0.219368,0.0968525,0.133427,0.0585548,0.0689018,0.246248,0.176648,0.219368,0.230279,0.0585548,0.0689018,0.246248,0.176648,0.141096,0.0782715,0.288834,0.0689018,0.246248,0.176648,0.141096,0.0782715,0.288834,0.0689018,
x,0.7,0.84,0.91,1.05,1.05,1.12,1.47,2.45,2.975,3.22,3.395,3.64,3.64,3.99,4.795,5.32,5.845,6.055,6.3,6.93,7.49,7.7,8.26,8.505,8.785,10.43,11.235,11.515,12.18,12.39,12.495,12.915,13.37,13.65,15.75,16.03,16.415,16.94,17.605,18.515,19.11,20.02,20.65,20.895,21.035,21.21,21.56,21.945,22.645,23.205,23.765,23.905,24.43,25.2,26.285,26.985,27.23,27.545,27.93,28.665,29.33,30.555,31.465,31.85,31.955,32.27,32.515,32.83,33.635,33.845,34.37,34.44,35.245,35.315,35.35,35.455,35.735,35.91,37.345,37.555,37.975,38.08,38.185,38.255,38.325,38.395,38.92,38.955,39.13,40.705,41.37,42.14,42.525,42.595,43.12,43.645,43.785,44.31,45.01,46.62,47.005,47.95,48.685,49.665,50.19,51.555,51.555,52.15,53.095,53.97,55.02,55.685,56.595,56.77,57.785,58.975,59.325,61.775,62.09,62.58,63.035,65.555,65.765,67.69,68.005,68.005,68.39,
y,28.125,26.15,24.95,18.575,16.75,16.25,8.425,42.975,42.75,38.325,34.875,22.55,20.725,16.1,1.2,47.55,47.325,38.65,34.625,25.325,15.175,13.75,2.4,48.6,38.65,33.725,30.125,25.625,13.2,11.775,7.5,6.225,47.625,42.55,34.1,33.85,22.125,13.175,5.875,45.9,42.275,31.875,20.45,19.625,17.075,14.025,12.675,5.6,47.05,39.95,30.325,29.025,24.825,17.025,7.775,5.625,4.575,48,41.65,31.7,29.2,17.175,6.55,2.975,2.975,2.975,45.275,43.75,32.25,32.1,30.9,30.375,17.675,10.075,7.3,2.7,4.5,44.525,34.225,34.075,25.975,18.325,13.125,9.95,8.5,5.7,2.325,0.525,41.025,32.5,20.225,11.35,9.775,8.325,7.45,4.075,42.85,30.125,21.625,13.15,8.775,7.35,48.275,32.8,24.4,14.35,11.55,10.575,10.325,48.6,34.65,28.475,18,17.575,14.975,45.275,38.125,32.175,28.15,19.675,14.125,39.125,38.875,34.5,30.475,27.225,24.025,
Attack2010Repeat1.txt,102.61,190.197,190.295,0.0978803,58,232,2505.97,2489.67,43.5215,16.6969,43.5215,16.6969,43.5215,16.6969,43.5215,16.6969,
radius,2.3754,4.7508,7.1262,9.5016,11.877,
activeArcs_record,2,3,6,7,8,9,21,25,42,46,51,54,66,91,92,97,108,109,132,137,142,153,159,175,180,185,195,204,224,225,229,231,236,241,246,247,265,270,280,284,287,292,298,306,313,322,323,328,333,339,349,364,369,374,377,380,388,398,400,413,418,422,431,441,451,456,460,466,481,482,490,500,501,505,515,526,531,543,547,561,569,574,594,606,618,623,625,643,644,649,650,659,660,661,665,676,684,689,690,694,698,701,705,710,725,726,732,737,741,747,751,766,771,781,786,793,794,802,805,807,814,822,825,839,843,848,863,885,888,897,
C0a,10.3611,4.53278,3.84401,5.50349,10.6274,13.0697,3.50565,7.84391,4.73207,4.88083,6.99811,5.02881,6.23982,6.15939,9.61337,7.15196,8.96437,6.90294,4.0111,4.48563,3.86207,4.36038,4.04353,10.0721,4.81727,5.52113,9.00316,3.989,4.89146,8.89994,7.82343,5.77751,5.00873,2.88617,7.51482,4.50245,4.17653,5.91934,7.58109,4.00944,3.05378,3.82604,4.28516,2.89774,5.30519,5.3073,3.74961,3.41315,3.38895,3.67418,5.61346,4.6233,4.85176,4.07983,6.85328,5.66446,3.79057,4.32782,8.73756,5.67152,3.79521,4.94899,4.19125,3.8176,4.00656,3.65952,4.0461,6.34881,2.18195,5.99416,3.50822,2.90739,8.07655,3.5399,2.75661,8.39901,7.06977,7.5404,2.38933,4.07236,8.43086,10.3244,7.83413,2.5773,2.49046,1.62929,4.09464,2.7119,5.88541,11.3023,5.00888,13.1192,12.221,3.65952,4.21456,4.6545,8.15665,3.64726,5.91034,4.28621,2.42588,8.20441,7.26395,2.96985,5.20525,2.62652,9.32367,3.18944,5.05128,3.47794,2.43805,16.1879,15.9921,10.9459,3.95707,9.58249,5.7717,24.171,1.52069,17.6828,18.1176,20.5632,3.39648,10.1666,6.74855,6.30971,5.78298,4.08545,10.5711,16.3564,
Yoptimal_record,0.250734,0.153064,0.212527,0.145906,0.00401594,0.233755,0.250734,0.153064,0.212527,0.145906,0.00401594,0.233755,0.403797,0.216921,0.141511,0.23777,0.0760945,0.327703,0.216921,0.141511,0.23777,0.0760945,0.327703,0.216921,0.141511,0.23777,0.0760945,0.327703,0.177594,0.039327,0.0686845,0.0728267,0.23777,0.0760945,0.12364,0.204063,0.177594,0.108012,0.0728267,0.23777,0.0760945,0.12364,0.204063,0.177594,0.108012,0.018582,0.0542448,0.23777,0.0760945,0.12364,0.381657,0.108012,0.018582,0.0542448,0.23777,0.0760945,0.12364,0.143809,0.237849,0.108012,0.018582,0.292015,0.199734,0.143809,0.237849,0.108012,0.018582,0.292015,0.184008,0.0157266,0.143809,0.213394,0.0244546,0.126593,0.292015,0.184008,0.159535,0.213394,0.151048,0.292015,0.184008,0.159535,0.364442,0.292015,0.184008,0.118572,0.0409634,0.319365,0.0450769,0.0790432,0.212972,0.0173689,0.130222,0.0364171,0.118572,0.0409634,0.319365,0.0412671,0.00380978,0.0790432,0.212972,0.0173689,0.130222,0.154989,0.191674,0.168654,0.0412671,0.082853,0.212972,0.147591,0.154989,0.191674,0.168654,0.0412671,0.295825,0.0189762,0.283603,0.0679357,0.0679357,0.123738,0.168654,0.337092,0.295825,0.0189762,0.351539,0.123738,0.505747,0.370515,0.123738,0.505747,
x,0.98,1.225,1.61,1.96,2.065,2.135,3.57,3.815,5.425,5.775,6.09,6.16,7.385,9.905,10.885,11.165,12.32,12.565,14.07,15.085,15.54,16.485,17.115,18.34,18.445,19.005,19.915,20.3,22.19,22.19,22.26,22.47,22.855,23.38,23.73,23.8,24.745,24.885,25.41,25.9,26.11,26.635,27.125,27.195,27.965,28.385,28.49,28.91,29.015,29.61,30.52,31.605,31.78,32.235,32.375,32.62,33.04,33.81,33.985,34.79,34.93,35.385,36.505,37.065,37.31,37.94,38.01,38.395,39.375,39.76,40.04,40.32,40.355,40.635,41.265,41.405,41.93,42.7,42.735,43.995,44.485,44.835,45.85,46.865,47.46,47.775,48.44,49.07,49.21,49.49,49.63,50.015,50.05,50.05,50.155,51.1,51.275,51.415,51.485,51.66,52.01,52.57,52.605,52.78,53.235,53.445,53.9,54.005,54.215,54.635,54.81,55.825,56.245,56.875,57.19,57.435,57.715,58.205,57.12,59.045,60.235,60.41,58.52,62.37,62.65,63.245,64.715,67.55,67.655,68.145,
y,28.25,25.1,22,21.15,18.225,16.95,33.85,30.7,21.5,20.65,10.45,9.175,32.075,20,18.55,9.475,33.3,31.425,18.275,12.95,9.95,38.5,34.4,23.175,11.5,10.3,44.2,34.675,25.75,23.475,15.675,14.4,10.225,47.85,36.925,32.275,25.675,16.575,13.175,6.9,46.75,41.775,29.425,27.7,15.675,11.625,10.05,5.7,45.375,43.05,29.975,19.05,15.4,11.175,8.925,42.775,41.8,33.7,27.975,18.175,15.95,9.7,39.825,35.8,22.925,16.475,15.975,4.925,39.25,36.2,34.9,21.225,18.125,15.75,1.45,35.575,30.1,16.9,13.8,1.8,35.175,31.35,16.65,2.6,38,35.925,34.625,20.65,17.375,7.675,4.175,43.5,43.025,37.875,37.2,31.2,25.25,13.15,11.95,11.15,5.275,45.85,45.375,39.65,31.625,28.575,15.925,8.9,6.525,40.55,39.975,26.125,20.125,15,7.5,43.75,41.4,31.55,18.875,26.9,21.05,19.75,8.025,44.375,42.025,33.85,27.85,41.275,37.075,33.975,
