Attack510Repeat1.txt,78.9674,645.473,645.473,0,16,80,3.10157,3.02858,41.0242,13.5297,41.0242,13.5297,41.0242,13.5297,41.0242,13.5297,41.0242,13.5297,
radius,12.6856,25.3711,38.0567,50.7422,63.4278,76.1133,88.7989,101.484,114.17,
activeArcs_record,0,7,9,11,12,45,55,57,63,88,101,103,113,137,147,150,160,178,192,198,204,210,219,
C0a,27.8504,5.72983,12.336,12.0809,13.3211,17.3865,17.3562,20.132,19.2144,15.3934,19.8708,11.3555,15.8657,12.1965,18.124,13.5108,13.8157,14.9067,14.5856,12.5452,9.31483,20.0725,31.1133,
Yoptimal_record,0.499763,0.0150024,0.485235,0.472671,0.027092,0.0150024,0.485235,0.472671,0.027092,0.0150024,0.485235,0.472671,0.027092,0.0150024,0.485235,0.472671,0.027092,0.0150024,0.485235,0.472671,0.027092,0.0150024,0.485235,
x,3.78,6.475,8.645,9.135,9.87,17.78,21.875,24.465,25.48,32.865,36.715,39.795,40.95,45.465,49.105,51.835,53.55,58.275,61.81,64.085,64.925,67.305,69.125,
y,27.325,14.15,9.7,44.175,44.1,16.525,3.45,47.75,46.375,22.2,8.375,46.325,40.475,25.525,8.925,44.175,36.75,21.65,4.475,41.075,38.2,28.275,22.5,
Attack1010Repeat1.txt,96.5232,1123.66,1123.71,0.0408228,46,230,96.4735,95.7836,25.4278,8.74556,25.4278,8.74556,25.4278,8.74556,25.4278,8.74556,25.4278,8.74556,
radius,12.9089,25.8178,38.7267,51.6356,64.5444,77.4533,90.3622,103.271,116.18,
activeArcs_record,0,5,7,9,11,35,45,47,55,57,58,76,77,88,98,101,103,104,107,108,109,119,124,138,146,149,150,155,160,170,175,184,188,190,195,200,201,205,211,221,226,231,239,242,246,250,262,270,276,280,281,285,291,292,293,313,321,326,327,331,333,337,339,343,363,367,372,376,379,390,410,413,418,425,434,443,446,
C0a,11.96,3.87232,19.9771,34.0121,6.02921,11.5653,6.36419,10.582,7.06612,6.69198,6.99157,13.6962,13.972,15.4291,8.77513,6.63853,9.06466,10.3965,8.68093,10.0149,18.5769,19.7535,24.1688,26.003,5.81592,5.78468,9.60208,8.74877,4.50401,5.87804,9.74977,17.6663,17.7414,9.75531,13.2307,17.3224,15.0017,15.2732,11.1976,10.2905,7.7346,5.32211,4.98913,5.46092,5.1631,6.86531,18.0312,9.28154,17.5984,12.0084,14.3664,8.63379,5.12197,7.0287,7.44301,12.9077,7.71622,7.11969,8.68014,9.10343,11.5997,8.63146,18.0153,17.4313,6.96042,6.72477,5.2691,6.0803,6.67629,6.59303,12.3537,14.0064,13.0422,25.3617,14.9359,5.13869,6.32484,
Yoptimal_record,0.484251,0.0436672,0.306319,0.165763,0.484251,0.0436672,0.00794463,0.298375,0.165763,0.0282914,0.455959,0.0319731,0.0116942,0.00794463,0.298375,0.165763,0.020271,0.00802034,0.422798,0.0193421,0.0138191,0.0319731,0.0116942,0.00794463,0.464137,0.309974,0.133095,0.0273624,0.0138191,0.0319731,0.0116942,0.00794463,0.0409388,0.423199,0.309974,0.132182,0.000912856,0.0273624,0.0138191,0.0319731,0.0116942,0.0488834,0.423199,0.309974,0.132182,0.0282753,0.0138191,0.0319731,0.0116942,0.0061979,0.0426855,0.423199,0.194223,0.0286733,0.247536,0.0457922,0.0178921,0.0105177,0.0321678,0.423199,0.194223,0.0207286,0.00794463,0.247536,0.0636842,0.0105177,0.0321678,0.423199,0.214951,0.25548,0.074202,0.0321678,0.423199,0.214951,0.25548,0.0321678,0.497401,
x,1.925,3.465,3.85,4.62,5.005,8.155,9.135,9.205,10.71,11.095,11.27,13.685,14.84,16.03,16.38,17.115,17.43,17.815,17.605,17.99,18.445,19.565,20.86,21.945,23.03,23.31,23.31,23.765,24.22,25.235,27.055,28.665,29.47,29.785,30.135,30.485,31.29,31.36,31.78,32.795,34.615,35.91,36.295,36.89,37.24,38.045,39.935,40.25,40.495,40.67,41.16,41.37,42.175,42.875,42.98,46.515,46.62,47.25,48.09,48.58,49,49.7,50.365,50.47,53.935,54.075,54.915,55.58,56.385,57.68,61.81,61.25,62.125,64.33,64.96,67.13,67.69,
y,41.225,36,25.5,18.5,46.175,31.75,15.1,11.525,3.35,45.925,45.825,33.075,32.625,21.175,5.475,4.3,43.375,42.825,43.275,42.725,38,30.075,26.625,15.075,2.475,39.325,36.15,35.35,30.475,22.425,17.6,9.8,9.325,3.95,43.85,39.725,37.675,37.425,32.325,24.05,21.85,17.425,7.225,49.15,48.2,46.15,24.575,19.975,14.75,11.875,10.8,4.45,49.375,47.875,47.6,10.85,6,4.75,4.075,1.175,45.625,44.125,38.6,38.325,6.075,5.9,4.925,3.1,42.9,31.825,10.725,11.65,9.975,32.375,26.825,19.075,17.85,
Attack1510Repeat1.txt,89.3085,1615.16,1615.16,2.27374e-12,48,240,265.766,264.132,36.0528,7.95167,36.0528,7.95167,36.0528,7.95167,36.0528,7.95167,36.0528,7.95167,
radius,13.2989,26.5978,39.8967,53.1956,66.4944,79.7933,93.0922,106.391,119.69,
activeArcs_record,0,1,2,6,8,11,15,20,40,41,42,52,57,61,81,86,91,100,101,103,123,124,129,134,144,147,149,150,170,173,179,185,192,195,199,214,219,224,225,226,236,241,257,260,265,272,277,284,287,288,303,306,308,323,327,328,333,334,339,348,354,358,374,377,379,380,385,390,395,405,423,425,429,436,440,444,454,469,471,472,485,496,514,515,517,521,527,541,557,561,563,574,582,602,606,607,609,625,643,648,652,655,667,673,676,679,
C0a,33.9104,24.5755,20.6475,2.11698,15.0864,4.97148,5.67335,9.2057,7.84161,7.35436,3.9368,4.01,5.22394,5.01384,6.87746,4.71968,3.30619,3.55578,2.94043,3.55951,6.45406,6.64606,6.43467,6.94158,8.51466,9.9165,6.65676,6.72019,4.93433,4.29535,5.96029,9.69704,7.02728,6.87605,4.93,6.14906,7.79808,4.7733,5.12978,8.52726,8.11104,7.38147,4.07953,6.35138,8.10223,19.6927,13.9498,9.25378,6.36805,8.93701,7.27596,6.83492,9.00485,6.65433,6.50577,6.96096,5.10406,6.051,7.89605,3.8513,3.55135,8.74266,5.74826,5.5093,5.01942,1.96573,3.35491,4.53278,5.25047,10.6192,4.62871,12.507,8.43759,13.1904,11.9852,7.95063,3.44803,7.89882,12.3077,11.8308,8.61647,6.61838,3.79189,3.9973,5.06474,4.97025,6.6073,9.36619,8.6199,8.5163,5.63205,4.28515,10.7155,8.78495,6.43467,7.38241,8.48591,8.72633,7.89446,9.31877,8.788,10.1027,6.14088,19.1412,25.3379,29.48,
Yoptimal_record,0.10182,0.301602,0.0591706,0.400372,0.137035,0.10182,0.301602,0.0591706,0.0485604,0.0197532,0.332059,0.137035,0.403422,0.0591706,0.0485604,0.0197532,0.332059,0.129596,0.00743858,0.462593,0.00836629,0.0401941,0.0197532,0.332059,0.129596,0.00743858,0.376238,0.0863551,0.00836629,0.0401941,0.0197532,0.332059,0.137035,0.376238,0.0863551,0.0401941,0.00836629,0.00669153,0.00575972,0.00730193,0.469094,0.462593,0.0401941,0.00836629,0.00669153,0.00575972,0.00730193,0.469094,0.437718,0.0248751,0.00836629,0.00743858,0.0394471,0.00575972,0.342455,0.13394,0.331939,0.105779,0.0248751,0.00743858,0.00836629,0.0394471,0.348215,0.13394,0.158075,0.173864,0.105779,0.0248751,0.00743858,0.0478134,0.482155,0.158075,0.173864,0.105779,0.0248751,0.00743858,0.0478134,0.482155,0.237114,0.0948248,0.138093,0.0478134,0.236449,0.245707,0.237114,0.0948248,0.138093,0.0478134,0.236449,0.245707,0.331939,0.138093,0.0478134,0.236449,0.240059,0.00564758,0.331939,0.185906,0.236449,0.240059,0.00564758,0.331939,0.185906,0.236449,0.240059,0.00564758,
x,0.56,0.7,0.84,1.12,1.47,2.31,2.45,3.115,3.71,3.955,3.99,4.795,5.32,5.845,6.755,7.175,7.49,8.26,8.26,8.505,10.78,11.06,11.515,12.18,12.915,12.915,13.16,13.37,15.75,16.03,16.415,17.185,17.605,18.305,18.515,20.02,20.125,20.65,20.895,21.07,21.945,22.645,23.905,23.87,24.43,26.46,26.74,27.23,27.545,27.86,29.19,28.805,29.365,31.85,31.955,32.27,32.515,32.795,33.11,33.635,34.44,34.475,35.455,35.77,35.875,35.91,36.855,36.96,37.345,37.975,38.955,39.095,39.13,40.25,40.355,40.705,41.37,43.645,43.75,43.785,44.31,45.92,47.95,47.95,48.65,48.685,49.63,51.1,53.095,53.305,53.97,55.02,55.195,57.715,57.995,58.52,58.975,61.285,62.58,63.035,64.435,65.555,67.69,68.005,68.39,69.265,
y,32.8,28.125,26.15,16.25,8.425,47.65,42.975,40.775,20.225,19.825,16.1,1.2,47.55,47.325,26.925,24.925,15.175,2.4,1.425,48.6,31.975,31.725,25.625,13.2,6.225,5.25,48.725,47.625,33.25,33.85,22.125,7.15,5.875,47,45.9,31.875,29.25,20.45,19.625,16.575,5.6,47.05,29.025,28.55,24.825,10.025,6.975,4.575,48,46.475,30.5,30.4,25.725,2.975,2.975,2.975,45.275,44.725,39.9,32.25,30.375,26.9,2.7,2.7,46.775,44.525,42.375,38.475,34.225,25.975,0.525,43.275,41.025,35.125,34.525,32.5,20.225,4.075,43.125,42.85,32.65,18.075,7.35,6.55,48.55,48.275,36.15,20.85,10.325,8.375,48.6,35.425,30,17.325,13.825,7.6,45.275,33.7,19.675,14.125,5.75,39.125,34.5,27.225,24.025,21.875,
Attack2010Repeat1.txt,102.61,2228.46,2228.46,4.54747e-13,36,180,125.997,124.933,42.9567,10.6983,42.9567,10.6983,42.9567,10.6983,42.9567,10.6983,42.9567,10.6983,
radius,13.1967,26.3933,39.59,52.7867,65.9833,79.18,92.3767,105.573,118.77,
activeArcs_record,0,1,3,4,6,11,16,25,30,42,57,61,66,71,91,93,103,108,113,132,144,149,154,158,175,192,193,195,199,224,226,236,239,241,267,276,284,285,287,318,323,327,331,333,369,374,376,379,419,423,425,426,466,469,471,475,476,515,517,521,561,563,564,606,607,609,613,650,653,655,656,698,699,701,702,705,741,744,745,747,751,786,790,793,827,833,839,868,878,885,900,906,
C0a,21.0574,18.813,4.53278,2.4056,3.84401,5.34948,5.56849,7.84391,10.8561,4.73207,13.329,11.0656,6.23982,6.38834,6.15939,12.6103,14.8167,8.96437,7.40017,4.0111,7.58483,8.87596,3.37337,4.48769,10.0721,8.30632,7.40509,9.00316,12.2123,4.89146,9.39388,5.00873,3.50612,2.88617,13.6713,9.63727,4.00944,7.81857,3.05378,5.09204,3.74961,5.95789,5.86331,3.38895,4.85176,4.07983,11.5134,3.73719,10.1036,9.70598,4.64321,4.3736,6.34881,3.09458,3.56741,2.19804,4.80418,2.75661,11.6047,7.78845,4.07236,15.2569,10.0335,2.5773,3.2596,12.109,6.73573,5.00888,6.12996,12.6441,11.7552,2.42588,3.15159,8.20441,9.4038,7.26395,5.05128,5.37202,3.47794,3.47794,2.43805,3.95707,4.38567,9.58249,23.5223,16.7398,10.1666,10.2189,14.327,4.08545,21.8449,36.5694,
Yoptimal_record,0.10136,0.0291477,0.335781,0.0143722,0.519339,0.10136,0.0291477,0.335781,0.0143722,0.519339,0.10136,0.0291477,0.335781,0.0143722,0.0275096,0.491829,0.130508,0.335781,0.0143722,0.0275096,0.491829,0.130508,0.335781,0.0143722,0.0275096,0.0753275,0.416501,0.130508,0.350154,0.0258886,0.00162102,0.0753275,0.416501,0.480661,0.0258886,0.00162102,0.345193,0.146636,0.480661,0.0258886,0.00162102,0.345193,0.146636,0.480661,0.0258886,0.346814,0.146636,0.480661,0.172524,0.346814,0.0595091,0.421152,0.172524,0.346814,0.0595091,0.329931,0.0912216,0.519339,0.38944,0.0912216,0.519339,0.457283,0.0233787,0.241909,0.27743,0.457283,0.0233787,0.241909,0.27743,0.417302,0.063359,0.148354,0.370984,0.170616,0.246686,0.063359,0.148354,0.135469,0.235515,0.233975,0.246686,0.283823,0.235515,0.480661,0.283823,0.235515,0.480661,0.283823,0.235515,0.480661,0.283823,0.235515,
