Attack510Repeat1.txt,78.9674,131.641,131.679,0.0377424,38,152,98.447,97.2067,67.025,26.924,67.025,26.924,67.025,26.924,67.025,26.924,
radius,1.631,3.262,4.893,6.524,8.155,9.786,11.417,
activeArcs_record,0,1,3,4,5,6,7,8,9,12,17,25,28,31,35,41,45,50,54,62,66,68,78,88,92,96,98,107,117,127,137,146,149,150,160,168,173,176,178,188,189,195,198,204,207,210,216,219,
C0a,27.8504,25.1267,18.5442,18.5743,7.60345,7.57457,5.72983,8.82907,12.336,13.3211,11.9828,14.2367,0.422966,15.8061,11.5948,17.1573,17.3865,14.059,15.2815,18.6901,17.7459,18.378,22.5285,15.3934,19.9305,25.3104,19.2428,10.8541,15.0454,13.8276,12.1965,15.0988,11.1436,13.5108,13.8157,14.0983,14.2917,2.876,14.9067,15.103,15.037,14.9773,12.5452,9.31483,19.0083,20.0725,29.3242,31.1133,
Yoptimal_record,0.140309,0.123912,0.147649,0.0414195,0.0199422,0.0860658,0.131944,0.0560202,0.252739,0.140309,0.123912,0.163849,0.0161997,0.0252198,0.0199422,0.0860658,0.131944,0.0560202,0.252739,0.140309,0.111323,0.176438,0.045162,0.218009,0.0560202,0.00865822,0.244081,0.251631,0.176438,0.045162,0.282688,0.244081,0.181927,0.0697039,0.176438,0.045162,0.0136026,0.0136026,0.269085,0.240498,0.00358258,0.181927,0.0697039,0.2216,0.0136026,0.269085,0.240498,0.00358258,
x,3.78,4.97,5.355,5.565,6.335,6.44,6.475,8.12,8.645,9.87,12.11,12.495,7.21,13.755,14.525,17.745,17.78,19.495,21.105,25.235,26.285,26.88,28.07,32.865,32.935,34.02,35.945,39.83,41.3,42.07,45.465,48.51,50.645,51.835,53.55,54.18,56.42,50.855,58.275,61.075,61.215,62.895,64.085,64.925,66.115,67.305,68.985,69.125,
y,27.325,25.9,22.525,22.5,16.15,16.025,14.15,13.2,9.7,44.1,39.55,36.175,31.625,26.875,20.525,18.4,16.525,12.05,4.675,46.975,43.85,43.025,30.1,22.2,18.675,14.8,9.6,45.625,40.25,34.65,25.525,10.425,44.525,44.175,36.75,34.8,23.85,26.075,21.65,6.875,5.975,41.425,41.075,38.2,29.2,28.275,23.4,22.5,
Attack1010Repeat1.txt,96.5232,154.566,154.659,0.0933091,53,212,522.625,514.321,48.2864,3.255,48.2864,3.255,48.2864,3.255,48.2864,3.255,
radius,1.65971,3.31943,4.97914,6.63886,8.29857,9.95829,11.618,
activeArcs_record,0,1,4,5,6,7,8,11,15,30,35,40,45,47,51,52,58,71,72,76,79,82,86,98,101,107,112,117,127,146,147,149,153,158,159,160,170,188,189,193,196,201,206,211,220,221,230,236,239,245,246,250,255,261,265,270,275,284,285,288,292,298,308,313,317,327,328,331,337,347,358,362,372,376,377,380,390,405,414,415,419,423,428,434,443,446,449,451,
C0a,11.96,8.49165,5.7079,3.87232,7.55463,19.9771,30.3819,6.02921,5.51406,7.70887,11.5653,11.7387,6.36419,10.582,5.66612,6.80177,6.99157,9.6623,6.15325,13.6962,8.20478,17.5461,21.0328,8.77513,6.63853,8.68093,9.39076,11.5145,14.2889,5.81592,6.28093,5.78468,4.84266,4.78841,4.64178,4.50401,5.87804,17.7414,12.3236,9.51961,12.2688,15.0017,14.4888,11.1976,12.8343,10.2905,7.71433,5.87555,4.98913,5.15489,5.1631,6.86531,8.54927,9.99178,9.41053,9.28154,8.91687,6.28205,8.63379,7.50627,7.0287,11.6771,8.20936,12.9077,12.5111,8.68014,9.78899,9.10343,8.63146,15.1451,19.4124,7.41734,5.2691,6.0803,6.17414,7.02033,6.59303,11.4643,12.781,12.9697,12.8642,11.2439,20.948,14.9359,5.13869,6.32484,8.95246,12.55,
Yoptimal_record,0.197359,0.0469303,0.0518045,0.154333,0.143869,0.213098,0.192606,0.197359,0.0469303,0.0518045,0.154333,0.143869,0.0879825,0.125115,0.191361,0.0012452,0.24429,0.016189,0.0356154,0.160608,0.00627476,0.137594,0.0879825,0.316477,0.0012452,0.24429,0.016189,0.196223,0.225576,0.086063,0.231659,0.24429,0.016189,0.0123963,0.175718,0.00810853,0.225576,0.0280927,0.0579703,0.231659,0.260479,0.0123963,0.175718,0.00810853,0.0239923,0.201584,0.0280927,0.0579703,0.231659,0.125134,0.135344,0.0123963,0.175718,0.00810853,0.0239923,0.201584,0.0280927,0.172107,0.117523,0.125134,0.147741,0.175718,0.0321008,0.201584,0.0280927,0.0433464,0.12876,0.117523,0.272875,0.175718,0.0321008,0.229677,0.0433464,0.0132856,0.232997,0.272875,0.175718,0.261778,0.0185507,0.0247958,0.0132856,0.232997,0.272875,0.175718,0.261778,0.0185507,0.0380814,0.232997,
x,1.925,2.1,2.8,3.465,3.605,3.85,4.375,5.005,5.18,7.315,8.155,8.435,9.135,9.205,9.73,10.465,11.27,12.705,13.51,13.685,11.2,15.05,15.505,16.38,17.115,17.605,17.99,19.25,20.79,23.03,23.24,23.31,23.695,24.15,24.22,24.22,25.235,29.47,29.645,29.995,30.485,31.29,31.395,31.78,32.48,32.795,35.735,36.155,36.295,37.1,37.24,38.045,38.29,39.48,39.48,40.25,40.425,41.23,41.37,42.735,42.875,43.435,45.43,46.515,46.55,48.09,48.44,48.58,49.7,50.715,53.025,53.655,54.915,55.58,55.93,56.595,57.68,60.97,61.81,63.175,63.49,63.945,64.54,64.96,67.13,67.69,69.055,69.16,
y,41.225,39.475,37.875,36,32,25.5,20.3,46.175,44.425,38.675,31.75,23.65,15.1,11.525,6.325,5.15,45.825,41.25,38.125,33.075,22.65,26.5,24.45,5.475,4.3,43.275,42.3,34.45,27.6,2.475,2.375,39.325,38.775,30.875,30.625,30.475,22.425,9.325,6.025,3.85,42.9,37.675,36.85,32.325,28.325,24.05,20.3,9.3,7.225,48.475,48.2,46.15,38.05,28.7,28.375,19.975,19.375,5.975,4.45,48.15,47.875,38.9,25.8,10.85,10.625,4.075,2.7,1.175,44.125,37.15,18.475,7.65,4.925,3.1,2.6,40.575,31.825,13.525,10.425,8.75,8.3,6,30.05,26.825,19.075,17.85,16.175,14.375,
Attack1510Repeat1.txt,89.3085,165.762,169.272,3.50998,61,244,3601.57,3573.94,38.6279,7.1625,38.6279,7.1625,38.6279,7.1625,38.6279,7.1625,
radius,1.70986,3.41971,5.12957,6.83943,8.54929,10.2591,11.969,
activeArcs_record,0,1,3,4,5,6,7,8,9,11,15,17,27,32,36,41,42,47,52,55,57,66,76,82,86,92,96,100,101,103,109,119,128,129,138,142,144,147,150,159,169,173,179,184,192,199,204,214,224,225,229,230,236,241,246,256,257,265,270,275,284,285,287,292,293,301,306,307,313,318,327,328,330,333,337,339,343,348,353,354,363,368,372,373,376,380,390,395,399,405,409,410,414,415,419,420,429,430,439,444,454,460,465,466,469,472,477,482,486,495,496,505,510,514,521,527,532,537,543,547,551,556,557,558,563,572,577,579,584,594,598,603,606,609,614,618,628,629,633,634,643,648,655,658,664,667,670,673,676,
C0a,33.9104,24.5755,18.265,5.74586,2.55977,2.11698,14.2555,15.0864,16.16,4.97148,5.67335,3.64549,3.80623,4.18803,7.008,7.35436,3.9368,12.4172,4.01,3.76962,5.22394,3.86602,3.20732,4.43519,4.71968,5.11953,3.93286,3.55578,2.94043,3.55951,4.41956,5.89041,8.48261,6.43467,5.75066,9.89044,8.51466,9.9165,6.72019,8.08619,4.77678,4.29535,5.96029,4.60566,7.02728,4.93,6.81162,6.14906,4.7733,5.12978,6.70458,5.37912,8.11104,7.38147,3.89647,4.10202,4.07953,8.10223,5.90021,12.1162,9.25378,9.5032,6.36805,6.26099,9.51357,5.94886,6.83492,6.96417,8.80265,10.1495,6.50577,6.96096,6.63931,5.10406,4.42719,7.89605,5.6305,3.8513,3.89979,3.55135,4.59471,2.78183,4.5845,2.86782,2.37118,1.96573,4.53278,5.25047,5.21009,10.6192,6.39316,6.26631,3.79933,4.04031,5.36143,5.37651,8.43759,13.4691,10.3375,7.95063,3.44803,4.45982,4.98913,5.90122,7.89882,11.8308,6.46518,4.72699,4.79438,6.04669,6.61838,5.20265,4.00532,3.79189,4.97025,6.6073,7.21543,6.27579,5.62782,5.1188,7.80526,7.692,8.6199,7.69723,5.63205,3.98201,4.15856,5.05446,8.46353,8.58492,9.10862,4.64321,6.43467,8.48591,7.65882,7.57001,5.73342,7.70065,7.36376,11.02,7.89446,9.31877,10.1027,9.49165,7.22737,6.14088,12.8408,19.1412,25.3379,
Yoptimal_record,0.0820931,0.195109,0.134605,0.0922561,0.0790147,0.104853,0.062665,0.245873,0.00353084,0.0820931,0.10476,0.0903493,0.134605,0.0922561,0.0790147,0.00162366,0.103229,0.062665,0.245873,0.00353084,0.186853,0.0903493,0.134605,0.171271,0.00162366,0.103229,0.062665,0.192505,0.056899,0.186853,0.0903493,0.134605,0.110585,0.0623091,0.165894,0.0608742,0.13163,0.056899,0.186853,0.0903493,0.134605,0.110585,0.0623091,0.226768,0.188529,0.186853,0.0903493,0.245191,0.0273481,0.034961,0.167573,0.0591959,0.188529,0.186853,0.0903493,0.0310126,0.214178,0.0273481,0.202534,0.0591959,0.173961,0.0145681,0.186853,0.0645089,0.0258404,0.0310126,0.0299591,0.211567,0.202534,0.0591959,0.106171,0.0677907,0.0145681,0.186853,0.036759,0.0277499,0.0568529,0.0299591,0.068697,0.14287,0.202534,0.0591959,0.0559843,0.0647544,0.0677907,0.223612,0.0846029,0.0299591,0.068697,0.14287,0.0730718,0.129462,0.00455399,0.110626,0.0392439,0.0933012,0.154105,0.0695071,0.0846029,0.0986561,0.215942,0.134016,0.0222935,0.127577,0.0933012,0.154105,0.0695071,0.0846029,0.0986561,0.180996,0.0349456,0.134016,0.0222935,0.220878,0.154105,0.0695071,0.183259,0.180996,0.0349456,0.134016,0.0222935,0.0486673,0.109716,0.0624944,0.154105,0.0695071,0.117675,0.0655844,0.180996,0.191255,0.0486673,0.109716,0.0624944,0.154105,0.0695071,0.117675,0.0208457,0.0447387,0.116114,0.0648823,0.239922,0.172211,0.154105,0.187182,0.0208457,0.160853,0.0648823,0.239922,0.172211,
x,0.56,0.7,0.91,1.05,1.05,1.12,1.19,1.47,1.715,2.31,2.45,3.08,3.395,3.64,3.64,3.955,3.99,4.095,4.795,5.04,5.32,6.055,6.3,6.93,7.175,7.7,7.735,8.26,8.26,8.505,8.785,10.43,11.235,11.515,12.39,12.495,12.915,12.915,13.37,13.65,15.75,16.03,16.415,16.94,17.605,18.515,19.11,20.02,20.65,20.895,21.035,21.21,21.945,22.645,23.205,23.765,23.905,24.43,25.2,26.285,27.23,27.265,27.545,27.93,28.21,28.455,28.805,29.33,30.555,31.465,31.955,32.27,31.99,32.515,32.83,33.11,33.39,33.635,34.37,34.44,35.245,35.315,35.35,35.42,35.735,35.91,36.96,37.345,37.555,37.975,38.08,38.185,38.255,38.325,38.395,38.92,39.13,39.27,40.075,40.705,41.37,42.14,42.595,43.12,43.645,43.785,43.995,44.03,44.31,45.01,45.92,46.62,47.005,47.95,48.685,49.63,49.665,50.19,51.52,51.555,51.555,52.15,53.095,53.305,53.97,54.88,55.02,55.37,55.685,56.595,56.77,57.785,57.995,58.975,59.22,59.325,60.305,61.6,61.775,62.09,62.58,63.035,65.555,65.765,66.395,67.69,68.005,68.005,68.39,
y,32.8,28.125,24.95,18.575,16.75,16.25,8.8,8.425,7.925,47.65,42.975,40.3,34.875,22.55,20.725,19.825,16.1,7.675,1.2,0.7,47.55,38.65,34.625,25.325,24.925,13.75,12.775,2.4,1.425,48.6,38.65,33.725,30.125,25.625,11.775,7.5,6.225,5.25,47.625,42.55,34.1,33.85,22.125,13.175,5.875,45.9,42.275,31.875,20.45,19.625,17.075,14.025,5.6,47.05,39.95,30.325,29.025,24.825,17.025,7.775,4.575,4.45,48,41.65,36.625,32.1,30.4,29.2,17.175,6.55,2.975,2.975,2.85,45.275,43.75,39.9,34.875,32.25,30.9,30.375,17.675,10.075,7.3,4.5,4.5,44.525,38.475,34.225,34.075,25.975,18.325,13.125,9.95,8.5,5.7,2.325,41.025,38.3,35.3,32.5,20.225,11.35,8.325,7.45,4.075,42.85,34.225,30.9,30.125,21.625,18.075,13.15,8.775,7.35,48.275,36.15,32.8,24.4,15.6,14.35,11.55,10.575,10.325,9.175,48.6,35.5,34.65,33.35,28.475,18,17.575,14.975,13.825,45.275,38.15,38.125,33.8,32.45,32.175,28.15,19.675,14.125,39.125,38.875,35.85,34.5,30.475,27.225,24.025,
Attack2010Repeat1.txt,102.61,213.133,219.993,6.8599,46,184,3925.33,3901.34,2.18814,21.6566,2.18814,21.6566,2.18814,21.6566,2.18814,21.6566,
radius,1.69671,3.39343,5.09014,6.78686,8.48357,10.1803,11.877,
activeArcs_record,2,3,6,7,9,21,22,27,42,46,54,66,71,76,91,96,97,98,108,109,113,119,132,137,142,146,153,159,170,174,175,180,184,185,190,195,204,219,224,225,229,231,236,239,241,246,247,261,265,270,280,284,287,292,298,306,312,313,322,323,328,334,338,339,348,349,359,364,369,374,377,383,388,394,400,408,413,418,422,426,431,441,451,456,460,465,466,475,481,490,500,501,505,510,515,517,526,531,541,547,548,553,561,564,569,574,584,594,598,602,606,607,613,618,623,625,634,643,644,649,650,653,655,660,661,665,666,675,676,680,684,689,694,698,701,705,710,715,720,725,726,727,732,737,741,747,751,756,761,766,771,776,781,786,793,794,799,802,805,810,814,818,822,825,827,828,829,839,843,848,863,868,871,878,885,888,897,900,906,
C0a,10.3611,4.53278,3.84401,5.50349,13.0697,3.50565,4.0153,6.63718,4.73207,4.88083,5.02881,6.23982,6.38834,10.2189,6.15939,9.45648,7.15196,7.29513,8.96437,6.90294,7.40017,5.40135,4.0111,4.48563,3.86207,5.87307,4.36038,4.04353,7.16398,11.7247,10.0721,4.81727,5.25513,5.52113,6.70452,9.00316,3.989,5.66612,4.89146,8.89994,7.82343,5.77751,5.00873,3.50612,2.88617,7.51482,4.50245,3.10485,4.17653,5.91934,7.58109,4.00944,3.05378,3.82604,4.28516,2.89774,5.128,5.30519,5.3073,3.74961,3.41315,4.04784,3.78847,3.67418,5.98121,5.61346,7.49129,4.6233,4.85176,4.07983,6.85328,3.04345,3.79057,4.05278,8.73756,2.3294,5.67152,3.79521,4.94899,4.3736,4.19125,3.8176,4.00656,3.65952,4.0461,3.82447,6.34881,2.19804,2.18195,3.50822,2.90739,8.07655,3.5399,5.27746,2.75661,11.6047,8.39901,7.06977,3.88232,2.38933,3.0555,3.28293,4.07236,10.0335,8.43086,10.3244,11.6135,7.83413,8.64039,13.5384,2.5773,3.2596,6.73573,2.49046,1.62929,4.09464,6.74653,2.7119,5.88541,11.3023,5.00888,6.12996,12.6441,12.221,3.65952,4.21456,3.39803,3.18173,4.6545,7.8848,8.15665,3.64726,4.28621,2.42588,8.20441,7.26395,2.96985,2.11681,2.38399,5.20525,2.62652,5.82159,9.32367,3.18944,5.05128,3.47794,2.43805,13.5144,17.5745,16.1879,15.9921,14.0049,10.9459,3.95707,9.58249,5.7717,12.29,24.171,1.52069,5.91493,18.1176,19.7,20.5632,3.39648,23.5223,15.8462,14.109,10.1666,6.74855,6.30971,5.78298,10.2189,8.24291,14.327,4.08545,10.5711,16.3564,21.8449,36.5694,
Yoptimal_record,0.36678,0.0176861,0.181431,0.102009,0.332094,0.217216,0.149563,0.0176861,0.181431,0.102009,0.332094,0.217216,0.149563,0.0176861,0.28344,0.118856,0.135844,0.0773943,0.0880638,0.129153,0.149563,0.0176861,0.28344,0.118856,0.135844,0.0773943,0.0880638,0.278716,0.0176861,0.00807085,0.275369,0.118856,0.0661931,0.0696505,0.0773943,0.0880638,0.278716,0.0257569,0.146686,0.128683,0.0521093,0.13294,0.0696505,0.0773943,0.0880638,0.139641,0.139075,0.0257569,0.146686,0.180792,0.13294,0.147045,0.0880638,0.139641,0.139075,0.172443,0.105011,0.0757814,0.0145946,0.118346,0.147045,0.0880638,0.0377134,0.101928,0.149304,0.162214,0.105011,0.0757814,0.0145946,0.118346,0.147045,0.125777,0.101928,0.149304,0.162214,0.105011,0.0757814,0.0145946,0.26539,0.125777,0.101928,0.149304,0.267224,0.0757814,0.0145946,0.0156253,0.249765,0.125777,0.101928,0.149304,0.110607,0.156618,0.090376,0.0156253,0.249765,0.125777,0.101928,0.149304,0.110607,0.147499,0.0994947,0.0156253,0.249765,0.125777,0.101928,0.149304,0.110607,0.147499,0.0994947,0.0156253,0.197068,0.0526967,0.125777,0.101928,0.0645765,0.0847277,0.110607,0.151569,0.11105,0.0110708,0.185997,0.0526967,0.125777,0.0432568,0.0586712,0.00411982,0.0604566,0.0831522,0.00157545,0.110607,0.151569,0.11105,0.0110708,0.238694,0.125777,0.0432568,0.062791,0.0604566,0.0831522,0.0687491,0.151234,0.0437681,0.11105,0.0110708,0.238694,0.169034,0.062791,0.0604566,0.0831522,0.0687491,0.151234,0.0437681,0.11105,0.249765,0.122955,0.10887,0.0604566,0.174813,0.0916608,0.0229118,0.128322,0.0437681,0.11894,0.00789045,0.202863,0.00580781,0.0332038,0.122955,0.283683,0.0604566,0.291031,0.208671,0.00580781,0.0332038,0.406638,0.0604566,0.291031,0.208671,0.0332038,
x,0.98,1.225,1.61,1.96,2.135,3.57,3.885,4.2,5.425,5.775,6.16,7.385,7.77,8.295,9.905,11.095,11.165,11.41,12.32,12.565,12.635,13.265,14.07,15.085,15.54,16.065,16.485,17.115,17.955,17.99,18.34,18.445,18.83,19.005,19.635,19.915,20.3,21.735,22.19,22.19,22.26,22.47,22.855,23.205,23.38,23.73,23.8,24.64,24.745,24.885,25.41,25.9,26.11,26.635,27.125,27.195,27.58,27.965,28.385,28.49,28.91,29.365,29.54,29.61,30.345,30.52,31.185,31.605,31.78,32.235,32.375,32.795,33.04,33.635,33.985,34.405,34.79,34.93,35.385,36.19,36.505,37.065,37.31,37.94,38.01,38.255,38.395,39.165,39.375,40.04,40.32,40.355,40.635,40.88,41.265,41.335,41.405,41.93,42.42,42.735,42.805,42.98,43.995,44.24,44.485,44.835,45.395,45.85,45.92,45.99,46.865,46.865,47.11,47.46,47.775,48.44,48.86,49.07,49.21,49.49,49.63,49.63,49.91,50.05,50.05,50.155,50.225,50.925,51.1,51.24,51.275,51.415,51.66,52.01,52.57,52.605,52.78,52.885,52.955,53.235,53.445,53.9,53.9,54.005,54.215,54.635,54.81,55.23,55.37,55.825,56.245,56.84,56.875,57.19,57.435,57.715,58.59,58.205,57.12,57.68,60.235,60.375,60.41,58.52,61.145,61.565,61.6,62.37,62.65,63.245,64.715,65.765,63.91,66.325,67.55,67.655,68.145,68.74,68.845,
y,28.25,25.1,22,21.15,16.95,33.85,33.575,29.825,21.5,20.65,9.175,32.075,31.225,28.025,20,11.275,9.475,9.175,33.3,31.425,30.85,23.625,18.275,12.95,9.95,8.15,38.5,34.4,26.775,24.225,23.175,11.5,10.3,10.3,8.075,44.2,34.675,27.55,25.75,23.475,15.675,14.4,10.225,9.5,47.85,36.925,32.275,26.425,25.675,16.575,13.175,6.9,46.75,41.775,29.425,27.7,15.9,15.675,11.625,10.05,5.7,45.375,44.025,43.05,30.35,29.975,21.075,19.05,15.4,11.175,8.925,44.525,41.8,34.075,27.975,24.05,18.175,15.95,9.7,45.4,39.825,35.8,22.925,16.475,15.975,8.525,4.925,46.325,39.25,34.9,21.225,18.125,15.75,7.05,1.45,40.45,35.575,30.1,18.75,13.8,13.3,5.8,1.8,39.425,35.175,31.35,22.4,16.65,16.15,13.5,2.6,1.925,40.9,38,35.925,34.625,24.7,20.65,17.375,7.675,4.175,3.5,43.775,43.025,37.875,37.2,36.225,34.425,31.2,25.4,25.25,13.15,11.15,5.275,45.85,45.375,39.65,36.95,36.275,31.625,28.575,26.775,15.925,8.9,6.525,40.55,39.975,30.625,28.225,26.125,20.125,17.475,15,7.5,43.75,41.4,29.8,31.55,18.875,15.25,21.05,20.2,19.75,8.025,17.875,13.775,12.825,44.375,42.025,33.85,27.85,24.825,25.3,12.4,41.275,37.075,33.975,31.15,23.775,
