Attack510Repeat1.txt,78.9674,109.358,109.358,5.68434e-14,20,60,11.5661,11.4067,6.9931,16.6399,6.9931,16.6399,6.9931,16.6399,
radius,2.2834,4.5668,6.8502,9.1336,11.417,
activeArcs_record,0,1,2,3,5,7,8,12,17,21,25,35,45,50,61,66,68,78,88,92,103,107,117,127,137,149,150,160,168,178,195,198,204,210,
C0a,27.8504,25.1267,23.3729,18.5442,7.60345,5.72983,8.82907,13.3211,11.9828,11.813,14.2367,11.5948,17.3865,14.059,18.6764,17.7459,18.378,22.5285,15.3934,19.9305,11.3555,10.8541,15.0454,13.8276,12.1965,11.1436,13.5108,13.8157,14.0983,14.9067,14.9773,12.5452,9.31483,20.0725,
Yoptimal_record,0.0481331,0.0415392,0.291604,0.103405,0.110801,0.0656599,0.338858,0.0481331,0.0415392,0.291604,0.103405,0.110801,0.0656599,0.338858,0.0481331,0.296244,0.140304,0.110801,0.0656599,0.338858,0.0481331,0.296244,0.140304,0.110801,0.404518,0.251105,0.0932723,0.140304,0.110801,0.404518,0.251105,0.0932723,0.251105,0.404518,
x,3.78,4.97,5.32,5.355,6.335,6.475,8.12,9.87,12.11,12.46,12.495,14.525,17.78,19.495,25.2,26.285,26.88,28.07,32.865,32.935,39.795,39.83,41.3,42.07,45.465,50.645,51.835,53.55,54.18,58.275,62.895,64.085,64.925,67.305,
y,27.325,25.9,24.975,22.525,16.15,14.15,13.2,44.1,39.55,38.625,36.175,20.525,16.525,12.05,47.675,43.85,43.025,30.1,22.2,18.675,46.325,45.625,40.25,34.65,25.525,44.525,44.175,36.75,34.8,21.65,41.425,41.075,38.2,28.275,
Attack1010Repeat1.txt,96.5232,128.434,128.512,0.0779282,27,81,101.307,100.521,48.7599,3.2507,48.7599,3.2507,48.7599,3.2507,
radius,2.3236,4.6472,6.9708,9.2944,11.618,
activeArcs_record,0,2,5,7,11,20,35,47,58,63,76,78,98,107,112,115,117,127,146,149,153,158,160,170,188,190,196,201,211,221,230,239,246,250,261,270,275,284,285,292,308,313,317,326,327,328,331,337,358,362,367,372,376,380,405,409,414,418,428,443,446,
C0a,11.96,8.13748,3.87232,19.9771,6.02921,7.66264,11.5653,10.582,6.99157,5.58506,13.6962,10.8894,8.77513,8.68093,9.39076,6.45404,11.5145,14.2889,5.81592,5.78468,4.84266,4.78841,4.50401,5.87804,17.7414,9.75531,12.2688,15.0017,11.1976,10.2905,7.71433,4.98913,5.1631,6.86531,9.99178,9.28154,8.91687,6.28205,8.63379,7.0287,8.20936,12.9077,12.5111,7.11969,8.68014,9.78899,9.10343,8.63146,19.4124,7.41734,6.72477,5.2691,6.0803,7.02033,11.4643,13.5093,12.781,13.0422,20.948,5.13869,6.32484,
Yoptimal_record,0.303567,0.067016,0.25418,0.375237,0.303567,0.067016,0.25418,0.375237,0.303567,0.067016,0.0466064,0.207574,0.375237,0.303567,0.0754988,0.00848283,0.0381236,0.207574,0.375237,0.303567,0.0754988,0.0187524,0.0193712,0.207574,0.026835,0.348402,0.379066,0.0187524,0.0193712,0.207574,0.026835,0.348402,0.379066,0.0187524,0.0193712,0.207574,0.026835,0.182398,0.166004,0.397818,0.0193712,0.207574,0.026835,0.0542629,0.0885317,0.0396034,0.166004,0.397818,0.0193712,0.234409,0.0542629,0.0885317,0.205608,0.397818,0.25378,0.0542629,0.0885317,0.205608,0.397818,0.308043,0.294139,
x,1.925,2.275,3.465,3.85,5.005,6.65,8.155,9.205,11.27,12.565,13.685,14.91,16.38,17.605,17.99,15.505,19.25,20.79,23.03,23.31,23.695,24.15,24.22,25.235,29.47,29.785,30.485,31.29,31.78,32.795,35.735,36.295,37.24,38.045,39.48,40.25,40.425,41.23,41.37,42.875,45.43,46.515,46.55,47.25,48.09,48.44,48.58,49.7,53.025,53.655,54.075,54.915,55.58,56.595,60.97,61.25,61.81,62.125,64.54,67.13,67.69,
y,41.225,39.275,36,25.5,46.175,42.675,31.75,11.525,45.825,43.85,33.075,30.6,5.475,43.275,42.3,42.525,34.45,27.6,2.475,39.325,38.775,30.875,30.475,22.425,9.325,3.95,42.9,37.675,32.325,24.05,20.3,7.225,48.2,46.15,28.7,19.975,19.375,5.975,4.45,47.875,25.8,10.85,10.625,4.75,4.075,2.7,1.175,44.125,18.475,7.65,5.9,4.925,3.1,40.575,13.525,11.95,10.425,9.975,30.05,19.075,17.85,
Attack1510Repeat1.txt,89.3085,139.573,139.653,0.0798356,52,156,646.418,639.571,1.8986,17.5238,1.8986,17.5238,1.8986,17.5238,
radius,2.3938,4.7876,7.1814,9.5752,11.969,
activeArcs_record,1,2,3,4,5,6,8,9,15,21,27,32,37,42,52,55,57,66,76,82,86,91,92,100,101,103,109,118,119,128,129,134,138,142,144,147,150,159,163,169,173,179,184,192,199,204,214,225,229,231,236,242,246,256,257,270,279,284,292,302,307,313,327,328,337,348,353,354,363,372,376,380,395,399,400,405,409,410,414,419,429,444,449,454,460,465,472,486,491,495,505,510,521,532,537,547,551,563,577,584,594,609,618,633,634,643,655,658,667,670,673,
C0a,24.5755,20.6475,18.265,5.74586,2.55977,2.11698,15.0864,16.16,5.67335,5.03509,3.80623,4.18803,6.59128,3.9368,4.01,3.76962,5.22394,3.86602,3.20732,4.43519,4.71968,3.30619,5.11953,3.55578,2.94043,3.55951,4.41956,7.55529,5.89041,8.48261,6.43467,6.94158,5.75066,9.89044,8.51466,9.9165,6.72019,8.08619,7.24261,4.77678,4.29535,5.96029,4.60566,7.02728,4.93,6.81162,6.14906,5.12978,6.70458,7.19701,8.11104,6.2395,3.89647,4.10202,4.07953,5.90021,2.11858,9.25378,6.26099,6.17156,6.96417,8.80265,6.50577,6.96096,4.42719,3.8513,3.89979,3.55135,4.59471,4.5845,2.37118,1.96573,5.25047,5.21009,4.50245,10.6192,6.39316,6.26631,3.79933,5.36143,8.43759,7.95063,10.1036,3.44803,4.45982,4.98913,11.8308,4.79438,4.51643,6.04669,5.20265,4.00532,4.97025,7.21543,6.27579,5.1188,7.80526,5.63205,4.15856,8.46353,8.58492,8.48591,7.57001,7.36376,11.02,7.89446,10.1027,9.49165,6.14088,12.8408,19.1412,
Yoptimal_record,0.0617628,0.117256,0.170671,0.140344,0.035926,0.162093,0.251321,0.0606252,0.0617628,0.117256,0.170671,0.140344,0.035926,0.162093,0.251321,0.0606252,0.0617628,0.117256,0.170671,0.140344,0.035926,0.019943,0.14215,0.157844,0.154102,0.0617628,0.117256,0.0543568,0.116315,0.152247,0.0240227,0.019943,0.14215,0.0741884,0.0836558,0.154102,0.0617628,0.117256,0.0543568,0.116315,0.152247,0.0240227,0.236281,0.237758,0.0617628,0.171613,0.268562,0.0240227,0.207745,0.028536,0.237758,0.0617628,0.171613,0.124852,0.14371,0.231768,0.028536,0.266294,0.233376,0.124852,0.14371,0.231768,0.0822275,0.184067,0.233376,0.124852,0.100221,0.0434886,0.231768,0.0822275,0.184067,0.233376,0.124852,0.0992478,0.000973628,0.0434886,0.186179,0.0455893,0.0822275,0.184067,0.233376,0.2241,0.000973628,0.229667,0.127817,0.184067,0.233376,0.2241,0.000973628,0.229667,0.127817,0.184067,0.233376,0.2241,0.230641,0.127817,0.184067,0.233376,0.2241,0.230641,0.311883,0.233376,0.2241,0.146002,0.0846391,0.311883,0.233376,0.2241,0.146002,0.0846391,0.311883,
x,0.7,0.84,0.91,1.05,1.05,1.12,1.47,1.715,2.45,3.22,3.395,3.64,3.885,3.99,4.795,5.04,5.32,6.055,6.3,6.93,7.175,7.49,7.7,8.26,8.26,8.505,8.785,10.08,10.43,11.235,11.515,12.18,12.39,12.495,12.915,12.915,13.37,13.65,14.805,15.75,16.03,16.415,16.94,17.605,18.515,19.11,20.02,20.895,21.035,21.56,21.945,22.715,23.205,23.765,23.905,25.2,24.64,27.23,27.93,28.665,29.33,30.555,31.955,32.27,32.83,33.635,34.37,34.44,35.245,35.35,35.735,35.91,37.345,37.555,37.8,37.975,38.08,38.185,38.255,38.395,39.13,40.705,41.195,41.37,42.14,42.595,43.785,44.31,44.94,45.01,46.62,47.005,48.685,49.665,50.19,51.555,51.555,53.97,55.02,55.685,56.595,58.975,59.325,61.775,62.09,62.58,65.555,65.765,67.69,68.005,68.005,
y,28.125,26.15,24.95,18.575,16.75,16.25,8.425,7.925,42.975,38.325,34.875,22.55,20.325,16.1,1.2,0.7,47.55,38.65,34.625,25.325,24.925,15.175,13.75,2.4,1.425,48.6,38.65,36.3,33.725,30.125,25.625,13.2,11.775,7.5,6.225,5.25,47.625,42.55,41.975,34.1,33.85,22.125,13.175,5.875,45.9,42.275,31.875,19.625,17.075,12.675,5.6,42.225,39.95,30.325,29.025,17.025,9.55,4.575,41.65,31.7,29.2,17.175,2.975,2.975,43.75,32.25,30.9,30.375,17.675,7.3,4.5,44.525,34.225,34.075,33.325,25.975,18.325,13.125,9.95,5.7,41.025,32.5,29.85,20.225,11.35,8.325,42.85,30.125,24.425,21.625,13.15,8.775,48.275,32.8,24.4,14.35,11.55,48.6,34.65,28.475,18,45.275,38.125,32.175,28.15,19.675,39.125,38.875,34.5,30.475,27.225,
Attack2010Repeat1.txt,102.61,175.931,175.931,8.52651e-14,55,165,1486.04,1476,17.4538,32.7704,17.4538,32.7704,17.4538,32.7704,
radius,2.3754,4.7508,7.1262,9.5016,11.877,
activeArcs_record,2,3,6,7,9,21,25,26,42,46,54,66,71,91,92,97,108,109,114,132,137,142,153,159,160,162,170,175,180,185,195,204,210,219,224,225,229,231,236,241,246,247,257,261,265,270,280,284,287,292,298,306,313,322,323,327,328,333,339,348,349,364,369,374,377,380,388,394,398,400,413,418,422,431,441,451,456,460,466,481,490,500,505,515,526,531,543,547,561,569,574,594,606,618,623,625,643,644,649,650,659,661,665,676,684,690,694,698,701,710,725,726,737,741,747,751,766,771,786,794,807,814,822,825,827,843,848,863,866,885,888,897,
C0a,10.3611,4.53278,3.84401,5.50349,13.0697,3.50565,7.84391,7.60345,4.73207,4.88083,5.02881,6.23982,6.38834,6.15939,9.61337,7.15196,8.96437,6.90294,7.28357,4.0111,4.48563,3.86207,4.36038,4.04353,4.01617,0.800562,7.16398,10.0721,4.81727,5.52113,9.00316,3.989,6.67904,5.66612,4.89146,8.89994,7.82343,5.77751,5.00873,2.88617,7.51482,4.50245,3.81379,3.10485,4.17653,5.91934,7.58109,4.00944,3.05378,3.82604,4.28516,2.89774,5.30519,5.3073,3.74961,5.95789,3.41315,3.38895,3.67418,5.98121,5.61346,4.6233,4.85176,4.07983,6.85328,5.66446,3.79057,4.05278,4.32782,8.73756,5.67152,3.79521,4.94899,4.19125,3.8176,4.00656,3.65952,4.0461,6.34881,2.18195,3.50822,2.90739,3.5399,2.75661,8.39901,7.06977,7.5404,2.38933,4.07236,8.43086,10.3244,7.83413,2.5773,2.49046,1.62929,4.09464,2.7119,5.88541,11.3023,5.00888,13.1192,3.65952,4.21456,4.6545,8.15665,5.91034,4.28621,2.42588,8.20441,2.96985,5.20525,2.62652,3.18944,5.05128,3.47794,2.43805,16.1879,15.9921,3.95707,5.7717,17.6828,18.1176,20.5632,3.39648,23.5223,6.74855,6.30971,5.78298,0.994032,4.08545,10.5711,16.3564,
Yoptimal_record,0.0728314,0.350411,0.299592,0.0105286,0.266637,0.0728314,0.314877,0.035534,0.299592,0.0105286,0.266637,0.387708,0.035534,0.167591,0.142529,0.266637,0.0187091,0.368999,0.035534,0.167591,0.142529,0.266637,0.0187091,0.368698,0.000301269,0.035534,0.035534,0.167591,0.142529,0.266637,0.0187091,0.368698,0.000301269,0.035534,0.162879,0.00471204,0.102596,0.0399331,0.266637,0.0187091,0.177098,0.1916,0.000301269,0.035534,0.162879,0.107308,0.0399331,0.266637,0.0187091,0.177098,0.1916,0.198715,0.107308,0.0301542,0.00977894,0.0985475,0.16809,0.0187091,0.177098,0.0188121,0.371502,0.107308,0.0301542,0.108326,0.16809,0.0187091,0.177098,0.0188121,0.128501,0.243002,0.107308,0.0301542,0.276416,0.195807,0.147313,0.243002,0.107308,0.0301542,0.276416,0.195807,0.147313,0.243002,0.137462,0.276416,0.195807,0.147313,0.243002,0.137462,0.276416,0.195807,0.147313,0.380463,0.276416,0.195807,0.113818,0.0334951,0.326077,0.0543868,0.0212917,0.255125,0.116107,0.0796999,0.113818,0.0334951,0.326077,0.0543868,0.0212917,0.255125,0.116107,0.193518,0.293711,0.0658607,0.0756784,0.255125,0.116107,0.193518,0.293711,0.0658607,0.330803,0.309625,0.293711,0.0658607,0.329159,0.329159,0.00164391,0.309625,0.293711,0.396664,0.00164391,0.309625,0.293711,0.396664,
x,0.98,1.225,1.61,1.96,2.135,3.57,3.815,4.13,5.425,5.775,6.16,7.385,7.77,9.905,10.885,11.165,12.32,12.565,12.67,14.07,15.085,15.54,16.485,17.115,17.29,15.82,17.955,18.34,18.445,19.005,19.915,20.3,20.79,21.735,22.19,22.19,22.26,22.47,22.855,23.38,23.73,23.8,24.185,24.64,24.745,24.885,25.41,25.9,26.11,26.635,27.125,27.195,27.965,28.385,28.49,28.77,28.91,29.015,29.61,30.345,30.52,31.605,31.78,32.235,32.375,32.62,33.04,33.635,33.81,33.985,34.79,34.93,35.385,36.505,37.065,37.31,37.94,38.01,38.395,39.375,40.04,40.32,40.635,41.265,41.405,41.93,42.7,42.735,43.995,44.485,44.835,45.85,46.865,47.46,47.775,48.44,49.07,49.21,49.49,49.63,50.015,50.05,50.155,51.1,51.275,51.485,51.66,52.01,52.57,52.78,53.235,53.445,54.005,54.215,54.635,54.81,55.825,56.245,57.19,57.715,59.045,60.235,60.41,58.52,61.145,62.65,63.245,64.715,63.035,67.55,67.655,68.145,
y,28.25,25.1,22,21.15,16.95,33.85,30.7,30.425,21.5,20.65,9.175,32.075,31.225,20,18.55,9.475,33.3,31.425,26.6,18.275,12.95,9.95,38.5,34.4,34.15,24.175,26.775,23.175,11.5,10.3,44.2,34.675,32.45,27.55,25.75,23.475,15.675,14.4,10.225,47.85,36.925,32.275,28.575,26.425,25.675,16.575,13.175,6.9,46.75,41.775,29.425,27.7,15.675,11.625,10.05,7.95,5.7,45.375,43.05,30.35,29.975,19.05,15.4,11.175,8.925,42.775,41.8,34.075,33.7,27.975,18.175,15.95,9.7,39.825,35.8,22.925,16.475,15.975,4.925,39.25,34.9,21.225,15.75,1.45,35.575,30.1,16.9,13.8,1.8,35.175,31.35,16.65,2.6,38,35.925,34.625,20.65,17.375,7.675,4.175,43.5,37.875,37.2,31.2,25.25,11.95,11.15,5.275,45.85,39.65,31.625,28.575,8.9,6.525,40.55,39.975,26.125,20.125,7.5,41.4,26.9,21.05,19.75,8.025,17.875,42.025,33.85,27.85,29.6,41.275,37.075,33.975,
