Attack510Repeat1.txt,78.9674,131.332,131.432,0.0994876,34,102,59.0657,57.8744,63.6772,38.1792,63.6772,38.1792,63.6772,38.1792,
radius,1.26856,2.53711,3.80567,5.07422,6.34278,7.61133,8.87989,10.1484,11.417,
activeArcs_record,0,1,3,4,5,6,7,8,9,11,16,17,25,28,35,41,45,50,54,58,62,66,68,78,88,92,93,98,107,117,127,137,142,146,149,160,168,173,176,178,183,188,189,195,204,207,210,213,216,219,
C0a,27.8504,25.1267,18.5442,18.5743,7.60345,7.57457,5.72983,8.82907,12.336,12.0809,12.9003,11.9828,14.2367,0.422966,11.5948,17.1573,17.3865,14.059,15.2815,20.1602,18.6901,17.7459,18.378,22.5285,15.3934,19.9305,18.6639,19.2428,10.8541,15.0454,13.8276,12.1965,17.1567,15.0988,11.1436,13.8157,14.0983,14.2917,2.876,14.9067,14.8615,15.103,15.037,14.9773,9.31483,19.0083,20.0725,29.0759,29.3242,31.1133,
Yoptimal_record,0.0788119,0.155834,0.11066,0.0880989,0.0468209,0.148114,0.00353678,0.149825,0.218299,0.0788119,0.0837044,0.0721295,0.198759,0.0880989,0.0468209,0.148114,0.00353678,0.149825,0.218299,0.0788119,0.0837044,0.0775963,0.193292,0.0468209,0.151651,0.117335,0.0324905,0.218299,0.240113,0.193292,0.0468209,0.268985,0.0324905,0.218299,0.240113,0.193292,0.0468209,0.021248,0.021248,0.247737,0.0324905,0.215501,0.00279809,0.240113,0.240113,0.021248,0.247737,0.0324905,0.215501,0.00279809,
x,3.78,4.97,5.355,5.565,6.335,6.44,6.475,8.12,8.645,9.135,11.06,12.11,12.495,7.21,14.525,17.745,17.78,19.495,21.105,24.5,25.235,26.285,26.88,28.07,32.865,32.935,33.81,35.945,39.83,41.3,42.07,45.465,46.9,48.51,50.645,53.55,54.18,56.42,50.855,58.275,60.06,61.075,61.215,62.895,64.925,66.115,67.305,68.53,68.985,69.125,
y,27.325,25.9,22.525,22.5,16.15,16.025,14.15,13.2,9.7,44.175,42.675,39.55,36.175,31.625,20.525,18.4,16.525,12.05,4.675,47.05,46.975,43.85,43.025,30.1,22.2,18.675,16.85,9.6,45.625,40.25,34.65,25.525,16.225,10.425,44.525,36.75,34.8,23.85,26.075,21.65,9.45,6.875,5.975,41.425,38.2,29.2,28.275,23.55,23.4,22.5,
Attack1010Repeat1.txt,96.5232,151.519,151.568,0.0483303,57,171,904.659,890.039,64.4262,28.8729,64.4262,28.8729,64.4262,28.8729,
radius,1.29089,2.58178,3.87267,5.16356,6.45444,7.74533,9.03622,10.3271,11.618,
activeArcs_record,0,1,3,4,5,6,7,8,11,15,25,30,35,40,45,47,52,58,67,71,72,76,82,86,98,101,107,112,117,127,146,147,149,153,159,160,170,189,190,193,195,196,206,211,221,235,236,239,241,245,246,255,261,270,271,280,284,285,287,292,298,308,313,318,323,327,328,331,333,337,347,358,362,369,372,374,377,379,380,390,405,414,415,419,423,425,427,428,430,431,433,434,437,443,446,449,451,
C0a,11.96,8.49165,7.70146,5.7079,3.87232,7.55463,19.9771,30.3819,6.02921,5.51406,7.46625,7.70887,11.5653,11.7387,6.36419,10.582,6.80177,6.99157,6.7624,9.6623,6.15325,13.6962,17.5461,21.0328,8.77513,6.63853,8.68093,9.39076,11.5145,14.2889,5.81592,6.28093,5.78468,4.84266,4.64178,4.50401,5.87804,12.3236,9.75531,9.51961,13.2307,12.2688,14.4888,11.1976,10.2905,8.38233,5.87555,4.98913,5.22062,5.15489,5.1631,8.54927,9.99178,9.28154,9.70804,12.0084,6.28205,8.63379,5.39371,7.0287,11.6771,8.20936,12.9077,12.9593,9.90735,8.68014,9.78899,9.10343,11.5997,8.63146,15.1451,19.4124,7.41734,7.29715,5.2691,6.30179,6.17414,6.67629,7.02033,6.59303,11.4643,12.781,12.9697,12.8642,11.2439,25.3617,1.80544,20.948,4.70239,19.2824,3.41211,14.9359,11.8119,5.13869,6.32484,8.95246,12.55,
Yoptimal_record,0.174827,0.0497519,0.039153,0.0559972,0.153651,0.167792,0.242562,0.116267,0.174827,0.0497519,0.039153,0.0559972,0.153651,0.167792,0.0711284,0.171433,0.116267,0.224578,0.039153,0.0122669,0.0437303,0.153651,0.167792,0.0711284,0.171433,0.116267,0.224578,0.0514199,0.197381,0.23892,0.264734,0.0229663,0.224578,0.0514199,0.184641,0.0127408,0.23892,0.0620054,0.202728,0.0229663,0.0352621,0.240736,0.184641,0.0127408,0.23892,0.00369506,0.0583104,0.225695,0.0352621,0.0137001,0.227036,0.184641,0.0127408,0.233114,0.0058058,0.00369506,0.216851,0.0671537,0.0489622,0.227036,0.184641,0.0127408,0.233114,0.0058058,0.00369506,0.0762051,0.140646,0.0671537,0.0489622,0.227036,0.184641,0.0127408,0.233114,0.0058058,0.068888,0.0110121,0.2078,0.0119442,0.264054,0.184641,0.245855,0.00581967,0.0630684,0.0058058,0.218812,0.0119442,0.122967,0.141088,0.0700572,0.0529094,0.167874,0.0868234,0.167874,0.245855,0.00581967,0.0688742,0.218812,
x,1.925,2.1,2.555,2.8,3.465,3.605,3.85,4.375,5.005,5.18,6.965,7.315,8.155,8.435,9.135,9.205,10.465,11.27,12.6,12.705,13.51,13.685,15.05,15.505,16.38,17.115,17.605,17.99,19.25,20.79,23.03,23.24,23.31,23.695,24.22,24.22,25.235,29.645,29.785,29.995,30.135,30.485,31.395,31.78,32.795,36.085,36.155,36.295,36.75,37.1,37.24,38.29,39.48,40.25,40.285,40.67,41.23,41.37,42.035,42.875,43.435,45.43,46.515,46.69,47.6,48.09,48.44,48.58,49,49.7,50.715,53.025,53.655,54.39,54.915,55.58,55.93,56.385,56.595,57.68,60.97,61.81,63.175,63.49,63.945,64.33,59.99,64.54,60.41,64.61,62.16,64.96,66.36,67.13,67.69,69.055,69.16,
y,41.225,39.475,39,37.875,36,32,25.5,20.3,46.175,44.425,41.55,38.675,31.75,23.65,15.1,11.525,5.15,45.825,43,41.25,38.125,33.075,26.5,24.45,5.475,4.3,43.275,42.3,34.45,27.6,2.475,2.375,39.325,38.775,30.625,30.475,22.425,6.025,3.95,3.85,43.85,42.9,36.85,32.325,24.05,14.125,9.3,7.225,49.425,48.475,48.2,38.05,28.7,19.975,19.75,11.875,5.975,4.45,49.65,47.875,38.9,25.8,10.85,10.45,5.15,4.075,2.7,1.175,45.625,44.125,37.15,18.475,7.65,5.15,4.925,3.975,2.6,42.9,40.575,31.825,13.525,10.425,8.75,8.3,6,32.375,38.55,30.05,35.325,29.15,32.025,26.825,25.85,19.075,17.85,16.175,14.375,
Attack1510Repeat1.txt,89.3085,159.648,162.693,3.0448,56,168,3646.54,3610.1,36.2831,17.4621,36.2831,17.4621,36.2831,17.4621,
radius,1.32989,2.65978,3.98967,5.31956,6.64944,7.97933,9.30922,10.6391,11.969,
activeArcs_record,0,1,3,4,5,6,7,8,9,11,15,17,26,27,32,37,42,47,52,55,57,66,72,76,82,86,92,96,100,103,104,109,119,128,129,138,142,144,150,154,159,169,173,179,184,192,199,204,214,224,225,229,230,231,236,241,246,256,257,265,270,275,280,284,285,287,292,301,302,307,313,318,323,328,331,333,337,338,339,343,348,349,353,354,363,368,372,376,380,385,390,395,400,405,409,410,414,415,419,420,429,434,439,444,449,454,460,465,466,469,472,477,482,486,491,495,505,510,514,521,527,532,537,547,552,557,563,572,577,579,584,594,599,603,609,615,618,628,629,630,633,634,643,648,655,658,661,664,667,670,673,676,
C0a,33.9104,24.5755,18.265,5.74586,2.55977,2.11698,14.2555,15.0864,16.16,4.97148,5.67335,3.64549,5.65616,3.80623,4.18803,6.59128,3.9368,12.4172,4.01,3.76962,5.22394,3.86602,5.61293,3.20732,4.43519,4.71968,5.11953,3.93286,3.55578,3.55951,3.90032,4.41956,5.89041,8.48261,6.43467,5.75066,9.89044,8.51466,6.72019,6.5893,8.08619,4.77678,4.29535,5.96029,4.60566,7.02728,4.93,6.81162,6.14906,4.7733,5.12978,6.70458,5.37912,7.19701,8.11104,7.38147,3.89647,4.10202,4.07953,8.10223,5.90021,12.1162,11.1222,9.25378,9.5032,6.36805,6.26099,5.94886,6.17156,6.96417,8.80265,10.1495,6.65433,6.96096,7.0797,5.10406,4.42719,4.76944,7.89605,5.6305,3.8513,4.27468,3.89979,3.55135,4.59471,2.78183,4.5845,2.37118,1.96573,3.35491,4.53278,5.25047,4.50245,10.6192,6.39316,6.26631,3.79933,4.04031,5.36143,5.37651,8.43759,10.0062,10.3375,7.95063,10.1036,3.44803,4.45982,4.98913,5.90122,7.89882,11.8308,6.46518,4.72699,4.79438,4.51643,6.04669,5.20265,4.00532,3.79189,4.97025,6.6073,7.21543,6.27579,5.1188,7.43734,8.6199,5.63205,3.98201,4.15856,5.05446,8.46353,8.58492,5.7079,4.64321,8.48591,5.78468,7.57001,5.73342,7.70065,11.6538,7.36376,11.02,7.89446,9.31877,10.1027,9.49165,7.49,7.22737,6.14088,12.8408,19.1412,25.3379,
Yoptimal_record,0.0842893,0.190103,0.166273,0.0439098,0.149613,0.0651365,0.058092,0.13384,0.108744,0.0842893,0.102849,0.087254,0.0690365,0.097237,0.0439098,0.149613,0.0651365,0.058092,0.13384,0.108744,0.187138,0.087254,0.0690365,0.097237,0.0439098,0.149613,0.0651365,0.058092,0.242583,0.166063,0.0210753,0.087254,0.166273,0.0632671,0.130256,0.123229,0.104451,0.138133,0.166063,0.0210753,0.087254,0.166273,0.0632671,0.130256,0.227679,0.138133,0.187138,0.087254,0.229541,0.0413165,0.088939,0.121206,0.00520734,0.101266,0.138133,0.187138,0.087254,0.138391,0.09115,0.0413165,0.210145,0.00520734,0.101266,0.114968,0.0231644,0.187138,0.087254,0.0248798,0.113511,0.132467,0.210145,0.00520734,0.101266,0.114968,0.0231644,0.187138,0.000298567,0.0554379,0.0315175,0.0248798,0.106777,0.00673338,0.0397621,0.0927044,0.210145,0.00520734,0.101266,0.138133,0.187437,0.0554379,0.0563974,0.106777,0.0464955,0.0927044,0.104619,0.105526,0.0467947,0.0596787,0.0720524,0.0660802,0.187437,0.0554379,0.0563974,0.106777,0.0464955,0.197323,0.152321,0.088123,0.0436081,0.0660802,0.187437,0.0554379,0.0563974,0.106777,0.0464955,0.197323,0.152321,0.088123,0.109688,0.187437,0.0554379,0.163175,0.243819,0.152321,0.088123,0.109688,0.187437,0.0554379,0.0657599,0.0974149,0.243819,0.152321,0.088123,0.109688,0.187437,0.0554379,0.0657599,0.0517953,0.010695,0.0349245,0.148732,0.095087,0.152321,0.197811,0.187437,0.0657599,0.0554379,0.0517953,0.159427,0.130012,0.152321,0.197811,
x,0.56,0.7,0.91,1.05,1.05,1.12,1.19,1.47,1.715,2.31,2.45,3.08,3.36,3.395,3.64,3.885,3.99,4.095,4.795,5.04,5.32,6.055,6.265,6.3,6.93,7.175,7.7,7.735,8.26,8.505,8.575,8.785,10.43,11.235,11.515,12.39,12.495,12.915,13.37,13.44,13.65,15.75,16.03,16.415,16.94,17.605,18.515,19.11,20.02,20.65,20.895,21.035,21.21,21.56,21.945,22.645,23.205,23.765,23.905,24.43,25.2,26.285,26.985,27.23,27.265,27.545,27.93,28.455,28.665,29.33,30.555,31.465,31.85,32.27,32.305,32.515,32.83,33.11,33.11,33.39,33.635,33.845,34.37,34.44,35.245,35.315,35.35,35.735,35.91,36.855,36.96,37.345,37.8,37.975,38.08,38.185,38.255,38.325,38.395,38.92,39.13,39.935,40.075,40.705,41.195,41.37,42.14,42.595,43.12,43.645,43.785,43.995,44.03,44.31,44.94,45.01,46.62,47.005,47.95,48.685,49.63,49.665,50.19,51.555,51.73,53.095,53.97,54.88,55.02,55.37,55.685,56.595,56.84,57.785,58.975,59.64,59.325,60.305,61.6,61.915,61.775,62.09,62.58,63.035,65.555,65.765,66.185,66.395,67.69,68.005,68.005,68.39,
y,32.8,28.125,24.95,18.575,16.75,16.25,8.8,8.425,7.925,47.65,42.975,40.3,36.325,34.875,22.55,20.325,16.1,7.675,1.2,0.7,47.55,38.65,36.075,34.625,25.325,24.925,13.75,12.775,2.4,48.6,48.4,38.65,33.725,30.125,25.625,11.775,7.5,6.225,47.625,47.425,42.55,34.1,33.85,22.125,13.175,5.875,45.9,42.275,31.875,20.45,19.625,17.075,14.025,12.675,5.6,47.05,39.95,30.325,29.025,24.825,17.025,7.775,5.625,4.575,4.45,48,41.65,32.1,31.7,29.2,17.175,6.55,2.975,2.975,2.85,45.275,43.75,43.2,39.9,34.875,32.25,32.1,30.9,30.375,17.675,10.075,7.3,4.5,44.525,42.375,38.475,34.225,33.325,25.975,18.325,13.125,9.95,8.5,5.7,2.325,41.025,36.7,35.3,32.5,29.85,20.225,11.35,8.325,7.45,4.075,42.85,34.225,30.9,30.125,24.425,21.625,13.15,8.775,7.35,48.275,36.15,32.8,24.4,14.35,11.125,10.325,48.6,35.5,34.65,33.35,28.475,18,15.225,14.975,45.275,35.875,38.125,33.8,32.45,28.425,32.175,28.15,19.675,14.125,39.125,38.875,36.6,35.85,34.5,30.475,27.225,24.025,
Attack2010Repeat1.txt,102.61,204.865,211.855,6.9899,50,150,3724.07,3688.12,1.922,20.756,1.922,20.756,1.922,20.756,
radius,1.31967,2.63933,3.959,5.27867,6.59833,7.918,9.23767,10.5573,11.877,
activeArcs_record,1,2,3,7,9,16,21,26,27,46,54,61,66,67,71,76,91,96,97,98,104,108,109,113,119,132,133,137,142,146,153,159,170,175,180,185,190,195,204,219,224,225,228,229,231,236,239,241,246,247,261,265,270,280,284,287,292,298,306,312,313,323,328,334,339,349,359,364,374,377,383,388,398,400,408,413,422,426,431,441,451,456,465,466,475,481,482,490,500,501,505,510,514,515,517,526,531,541,547,548,553,558,561,564,569,574,584,594,598,602,603,606,613,618,624,625,633,643,644,649,650,655,660,670,674,675,684,690,694,699,702,705,715,721,725,726,737,744,747,751,756,766,771,786,793,794,799,802,805,807,814,827,829,839,843,848,863,864,868,878,885,888,897,900,906,
C0a,18.813,10.3611,4.53278,5.50349,13.0697,5.56849,3.50565,7.60345,6.63718,4.88083,5.02881,11.0656,6.23982,7.20681,6.38834,10.2189,6.15939,9.45648,7.15196,7.29513,6.4318,8.96437,6.90294,7.40017,5.40135,4.0111,7.97058,4.48563,3.86207,5.87307,4.36038,4.04353,7.16398,10.0721,4.81727,5.52113,6.70452,9.00316,3.989,5.66612,4.89146,8.89994,0.35,7.82343,5.77751,5.00873,3.50612,2.88617,7.51482,4.50245,3.10485,4.17653,5.91934,7.58109,4.00944,3.05378,3.82604,4.28516,2.89774,5.128,5.30519,3.74961,3.41315,4.04784,3.67418,5.61346,7.49129,4.6233,4.07983,6.85328,3.04345,3.79057,4.32782,8.73756,2.3294,5.67152,4.94899,4.3736,4.19125,3.8176,4.00656,3.65952,3.82447,6.34881,2.19804,2.18195,5.99416,3.50822,2.90739,8.07655,3.5399,5.27746,2.18,2.75661,11.6047,8.39901,7.06977,3.88232,2.38933,3.0555,3.28293,3.67418,4.07236,10.0335,8.43086,10.3244,11.6135,7.83413,8.64039,13.5384,6.2418,2.5773,6.73573,2.49046,2.79516,4.09464,5.90122,2.7119,5.88541,11.3023,5.00888,12.6441,12.221,2.4797,3.96788,3.18173,8.15665,5.91034,4.28621,3.15159,9.4038,7.26395,2.11681,2.75274,5.20525,2.62652,3.18944,5.37202,3.47794,2.43805,13.5144,16.1879,15.9921,3.95707,9.58249,5.7717,12.29,24.171,1.52069,17.6828,18.1176,23.5223,14.109,10.1666,6.74855,6.30971,5.78298,11.0006,10.2189,14.327,4.08545,10.5711,16.3564,21.8449,36.5694,
Yoptimal_record,0.0789041,0.26344,0.10885,0.230936,0.317869,0.0789041,0.26344,0.0127481,0.0961022,0.230936,0.317869,0.0789041,0.243927,0.0195133,0.0127481,0.0961022,0.230936,0.127939,0.0461974,0.143732,0.0789041,0.0430049,0.200922,0.0322614,0.0961022,0.188999,0.0419377,0.127939,0.0461974,0.143732,0.121909,0.233183,0.0961022,0.188999,0.169877,0.0461974,0.143732,0.121909,0.233183,0.0961022,0.10075,0.0882489,0.0506515,0.0923419,0.0268837,0.0968489,0.143732,0.121909,0.166602,0.0665813,0.0961022,0.10075,0.180591,0.0268837,0.240581,0.121909,0.166602,0.0665813,0.196852,0.148393,0.0321977,0.0268837,0.240581,0.121909,0.166602,0.263433,0.148393,0.0321977,0.0268837,0.240581,0.121909,0.166602,0.091371,0.172062,0.148393,0.0321977,0.267465,0.121909,0.166602,0.091371,0.320455,0.0321977,0.0913106,0.176154,0.121909,0.133552,0.0330503,0.091371,0.0427599,0.277695,0.0321977,0.0913106,0.156464,0.0196903,0.121909,0.133552,0.124421,0.0427599,0.200025,0.109868,0.0913106,0.156464,0.0196903,0.121909,0.133552,0.124421,0.0427599,0.200025,0.109868,0.00750039,0.0838102,0.176154,0.121909,0.133552,0.0691969,0.0552244,0.0427599,0.284669,0.0327247,0.104072,0.155893,0.121909,0.133552,0.0691969,0.0389934,0.0589909,0.284669,0.0327247,0.104072,0.155893,0.121909,0.133552,0.10819,0.0589909,0.105809,0.17886,0.136797,0.155893,0.133552,0.121909,0.10819,0.1648,0.17886,0.292689,0.114843,0.140618,0.10819,0.0622209,0.0622209,0.102579,0.17886,0.21991,0.0727793,0.114843,0.202839,0.210769,0.13651,0.0423495,0.21991,0.0727793,0.317682,0.210769,0.13651,0.26226,0.0727793,
x,0.42,0.98,1.225,1.96,2.135,2.975,3.57,4.13,4.2,5.775,6.16,7.07,7.385,7.455,7.77,8.295,9.905,11.095,11.165,11.41,12.04,12.32,12.565,12.635,13.265,14.07,14.105,15.085,15.54,16.065,16.485,17.115,17.955,18.34,18.445,19.005,19.635,19.915,20.3,21.735,22.19,22.19,20.965,22.26,22.47,22.855,23.205,23.38,23.73,23.8,24.64,24.745,24.885,25.41,25.9,26.11,26.635,27.125,27.195,27.58,27.965,28.49,28.91,29.365,29.61,30.52,31.185,31.605,32.235,32.375,32.795,33.04,33.81,33.985,34.405,34.79,35.385,36.19,36.505,37.065,37.31,37.94,38.255,38.395,39.165,39.375,39.76,40.04,40.32,40.355,40.635,40.88,41.09,41.265,41.335,41.405,41.93,42.42,42.735,42.805,42.98,43.82,43.995,44.24,44.485,44.835,45.395,45.85,45.92,45.99,46.095,46.865,47.11,47.46,48.335,48.44,48.72,49.07,49.21,49.49,49.63,49.91,50.05,50.785,50.89,50.925,51.275,51.485,51.66,52.22,52.745,52.605,52.885,53.06,53.235,53.445,54.005,54.425,54.635,54.81,55.23,55.825,56.245,57.19,57.435,57.715,58.59,58.205,57.12,59.045,60.235,61.145,61.6,62.37,62.65,63.245,64.715,65.31,65.765,66.325,67.55,67.655,68.145,68.74,68.845,
y,32.55,28.25,25.1,21.15,16.95,43.65,33.85,30.425,29.825,20.65,9.175,40.15,32.075,31.5,31.225,28.025,20,11.275,9.475,9.175,35.875,33.3,31.425,30.85,23.625,18.275,14.4,12.95,9.95,8.15,38.5,34.4,26.775,23.175,11.5,10.3,8.075,44.2,34.675,27.55,25.75,23.475,12.05,15.675,14.4,10.225,9.5,47.85,36.925,32.275,26.425,25.675,16.575,13.175,6.9,46.75,41.775,29.425,27.7,15.9,15.675,10.05,5.7,45.375,43.05,29.975,21.075,19.05,11.175,8.925,44.525,41.8,33.7,27.975,24.05,18.175,9.7,45.4,39.825,35.8,22.925,16.475,8.525,4.925,46.325,39.25,36.2,34.9,21.225,18.125,15.75,7.05,2.9,1.45,40.45,35.575,30.1,18.75,13.8,13.3,5.8,3.25,1.8,39.425,35.175,31.35,22.4,16.65,16.15,13.5,4.6,2.6,40.9,38,35.75,34.625,30.5,20.65,17.375,7.675,4.175,43.775,43.025,36.05,34.925,34.425,25.25,11.95,11.15,4.975,45.275,45.375,36.95,34.85,31.625,28.575,8.9,6.225,40.55,39.975,30.625,26.125,20.125,7.5,43.75,41.4,29.8,31.55,18.875,26.9,21.05,17.875,12.825,44.375,42.025,33.85,27.85,25.025,24.825,12.4,41.275,37.075,33.975,31.15,23.775,
